"","extGene","wt.group","ca1a.group","GENENAME","WT","ca1a","b","qval"
"1508","NDUFAF1",4,4,"NADH:ubiquinone oxidoreductase complex assembly factor 1",23.4836644008107,20.6153731888204,-0.213848015224488,0.564713758335466
"1509","NDUFAF5",3,4,"NADH:ubiquinone oxidoreductase complex assembly factor 5",10.4465183717507,12.1195943226569,0.0729139704327194,0.877544884164369
"1510","NDUFB8",3,4,"NADH:ubiquinone oxidoreductase subunit B8",227.395557261187,238.258715113963,-0.0467974096757826,0.906240110111573
"1511","NDUFS1",6,4,"NADH:ubiquinone oxidoreductase core subunit S1",62.7888480955487,49.5892344598908,-0.327479373082928,0.187955746847706
"1512","NDUFS2",4,4,"NADH:ubiquinone oxidoreductase core subunit S2",170.21041080644,92.7455594753725,-0.702135307826634,0.00093279212050313
"1513","NEBL",3,6,"nebulette",17.6242534327757,6.63831173592701,-0.47983330223705,0.831088004173785
"1514","NEBL-AS1",4,4,"NEBL antisense RNA 1",1.05538278664561,0.671462629412464,0.00931623460661846,0.99672109118552
"1515","NEDD4L",1,4,"NEDD4 like E3 ubiquitin protein ligase",31.8458640116337,12.7357004590074,-0.943214052080078,0.03855076134011
"1516","NEIL2",1,4,"nei like DNA glycosylase 2",11.3971873092289,12.4077456100502,-0.00357873637378159,0.994869274541905
"1517","NEK3",4,4,"NIMA related kinase 3",4.77789778420801,3.6177594680783,-0.370292216851714,0.474639742968617
"1518","NELFB",4,4,"negative elongation factor complex member B",48.5426495456239,32.9865254518484,-0.460395127185168,0.127280637874442
"1519","NENF",1,4,"neudesin neurotrophic factor",187.110018401857,64.0297086007934,-1.16798519455083,6.22960137668915e-09
"1520","NES",4,4,"nestin",0.194470627075732,0.00456387681517286,NA,NA
"1521","NETO2",3,4,"neuropilin and tolloid like 2",56.6345227754594,24.5264238979994,-0.857536999984801,0.110577562078609
"1522","NEURL",3,4,NA,NA,NA,NA,NA
"1523","NFIA",4,4,"nuclear factor I A",5.84069076826622,6.20387626338367,-0.00925128893743921,0.984464642601221
"1524","NFKBIA",3,4,"NFKB inhibitor alpha",179.897621351097,76.7169349772405,-0.855242880518498,0.142318111590112
"1525","NGFRAP1",6,4,NA,NA,NA,NA,NA
"1526","NGLY1",1,4,"N-glycanase 1",14.1566206636504,13.914267144564,-0.113275049246695,0.776583301193267
"1527","NHLH2",6,4,"nescient helix-loop-helix 2",0.0823521116012848,0.0236018849606996,NA,NA
"1528","NIN",3,4,"ninein",11.1418962518976,8.30501731346919,-0.383125503767539,0.136551953629464
"1529","NKIRAS2",6,4,"NFKB inhibitor interacting Ras like 2",29.79431343798,33.2249445605182,0.034832735754029,0.932924660245041
"1530","NLGN3",4,6,"neuroligin 3",0.274119436692892,1.38410783559863,1.92166449600416,0.140616423179345
"1531","NLRP1",6,4,"NLR family pyrin domain containing 1",1.63287879632606,3.41114001037768,0.675822132204855,0.092941700154281
"1532","NLRP11",3,6,"NLR family pyrin domain containing 11",0.1047022063303,0.163771230642917,0.333720992086851,0.774415677272986
"1533","NLRX1",1,4,"NLR family member X1",9.46304260757729,7.8255623957253,-0.285133570257265,0.400173643089225
"1534","NME6",6,4,"NME/NM23 nucleoside diphosphate kinase 6",21.8203496218616,22.2960308168484,-0.0696862451782282,0.888819123443276
"1535","NME7",1,4,"NME/NM23 family member 7",27.2606970654754,8.90177629008704,-1.21527486044012,1.02885993683294e-05
"1536","NME8",1,6,"NME/NM23 family member 8",0.0710385513121752,0.210393373289524,1.06755581183467,0.329166545847619
"1537","NMUR2",6,4,"neuromedin U receptor 2",0,0.0131440731862413,NA,NA
"1538","NNT",1,4,"nicotinamide nucleotide transhydrogenase",34.072928335419,18.7497601333808,-0.631637245429035,0.180693157362114
"1539","NOC2L",1,4,"NOC2 like nucleolar associated transcriptional repressor",98.2384895565315,72.5193943533225,-0.354774925447707,0.471719038743675
"1540","NOP14-AS1",4,6,"NOP14 antisense RNA 1",3.68715936669676,2.61689812538519,-0.440094994756573,0.432565174924226
"1541","NOS1AP",3,4,"nitric oxide synthase 1 adaptor protein",1.17656954277812,0.905600475368249,-0.331367679818322,0.649834614938913
"1542","NOTCH3",1,4,"notch receptor 3",0.190791351869331,27.5156804208918,4.85696044049476,6.97730853327046e-54
"1543","NOX5",6,4,"NADPH oxidase 5",0.576031679687768,7.7322872181586,2.51717616450527,2.10301163830225e-09
"1544","NPAS1",1,4,"neuronal PAS domain protein 1",0.567832517337778,0.950223764501932,0.495410918401085,0.562317175717067
"1545","NPC1",4,4,"NPC intracellular cholesterol transporter 1",29.5863978527018,15.0986383662874,-0.768388380067154,0.00045991839853539
"1546","NPHS2",3,4,"NPHS2 stomatin family member, podocin",0,0,NA,NA
"1547","NPNT",3,4,"nephronectin",0.247366609795022,0.735028372654714,1.48060122551737,0.355709869260178
"1548","NPRL3",4,4,"NPR3 like, GATOR1 complex subunit",22.772356695963,21.9461965270108,-0.106279678746537,0.819219875231106
"1549","NQO1",6,4,"NAD(P)H quinone dehydrogenase 1",121.592610293299,478.849994128918,1.29729520275353,3.9929916135217e-07
"1550","NR2F1",3,4,"nuclear receptor subfamily 2 group F member 1",0.956508485998797,10.3140935285358,3.25625826120581,0.149610152580961
"1551","NR3C1",3,4,"nuclear receptor subfamily 3 group C member 1",37.1962392917575,16.3216912230282,-0.876459305479455,0.0107513984997896
"1552","NRP2",1,4,"neuropilin 2",3.9317432087057,3.51047838780844,0.408122420272497,0.866369973230315
"1553","NRSN2",3,4,"neurensin 2",8.88498647047537,2.41237708548038,-1.39793281108496,0.000164672141633031
"1554","NRXN3",6,6,"neurexin 3",0.0933138252211741,0.0633286996486202,-0.470738502393665,0.636003307997445
"1555","NSMCE4A",6,4,"NSE4 homolog A, SMC5-SMC6 complex component",24.6478469695982,29.8375451601936,0.107421968033007,0.790368808237774
"1556","NT5C",4,4,"5', 3'-nucleotidase, cytosolic",29.8994055783579,27.537476849863,-0.168124333925332,0.698038880486762
"1557","NT5C1A",6,4,"5'-nucleotidase, cytosolic IA",0.0863580822204677,0,NA,NA
"1558","NT5C2",4,4,"5'-nucleotidase, cytosolic II",27.5800781276682,48.4523540520609,0.469631067197819,0.0405337082616549
"1559","NT5E",6,4,"5'-nucleotidase ecto",55.1423048999855,19.3662325873896,-0.0817395334977786,0.983296919221209
"1560","NTPCR",6,4,"nucleoside-triphosphatase, cancer-related",98.0458294824117,49.9105891556439,-0.775776079220209,0.00189950709927235
"1561","NTRK2",3,4,"neurotrophic receptor tyrosine kinase 2",0.0768312088075913,0.417497440064085,1.60772175066818,0.0181217815545773
"1562","NUB1",6,4,"negative regulator of ubiquitin like proteins 1",59.212076544312,19.2813315291685,-1.2178963598867,5.12177583777047e-09
"1563","NUBP2",1,4,"nucleotide binding protein 2",71.281790414874,35.4045133479859,-0.790557492594166,0.000449406736308802
"1564","NUCKS1",6,4,"nuclear casein kinase and cyclin dependent kinase substrate 1",251.813642664566,88.6889101558755,-1.11630372135824,8.97751934138742e-06
"1565","NUDT2",1,4,"nudix hydrolase 2",27.5081780999883,41.3315629437593,0.304137792840539,0.385062980878255
"1566","NUDT7",6,4,"nudix hydrolase 7",7.60626810797484,8.27581746771324,0.0815864854004104,0.926921065046175
"1567","NUFIP2",3,4,"nuclear FMR1 interacting protein 2",27.4058767095315,40.7371850757549,0.302507863106422,0.238646909974191
"1568","NUP35",3,4,"nucleoporin 35",18.0447780946486,14.806873811017,-0.241388481650103,0.691856502795865
"1569","NUP54",4,4,"nucleoporin 54",35.9695171287623,24.1136423212335,-0.474087770690509,0.120714649395908
"1570","NUPL1",4,4,NA,NA,NA,NA,NA
"1571","NUS1",4,4,"NUS1 dehydrodolichyl diphosphate synthase subunit",31.3943573300864,30.8326764810281,-0.0930380716440169,0.817289762461223
"1572","NWD1",3,4,"NACHT and WD repeat domain containing 1",1.35608104408585,3.40097414014734,1.19112642800835,0.378305178517709
"1573","NYAP1",1,4,"neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1",0.141864339409534,0.0884709382491138,-0.53024672691987,0.664118102901039
"1574","OACYLP",3,6,"O-acyltransferase like, pseudogene",0,0,NA,NA
"1575","OAF",4,4,"out at first homolog",17.3866358071148,19.732964824198,0.100593813752568,0.896350017369533
"1576","OBSCN",3,6,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",3.10282128999461,4.44428511077689,0.270594478999076,0.382368061310595
"1577","OCEL1",4,4,"occludin/ELL domain containing 1",14.8473232019237,15.3515649863455,-0.0594672898010327,0.918111688527497
"1578","OCIAD2",3,4,"OCIA domain containing 2",206.258193963467,118.143240836726,-0.520435743926501,0.575353230307986
"1579","ODF2",4,4,"outer dense fiber of sperm tails 2",19.3557617418619,18.4708851473826,0.0795791685489373,0.956024593100489
"1580","ODF3L1",3,6,"outer dense fiber of sperm tails 3 like 1",0.0277886857854367,0.132906593575351,NA,NA
"1581","OGDHL",4,6,"oxoglutarate dehydrogenase like",0.710900693559424,0.805418717376845,0.501710104179975,0.799458128604687
"1582","OGFOD3",1,4,"2-oxoglutarate and iron dependent oxygenase domain containing 3",8.48754571878756,12.0660282762778,0.269569883940576,0.377140566129525
"1583","OGT",1,4,"O-linked N-acetylglucosamine (GlcNAc) transferase",58.6815652928334,114.893844620596,0.675450320539521,0.287356093110342
"1584","OIT3",4,4,"oncoprotein induced transcript 3",0.0135622016103261,0.0245424365303815,NA,NA
"1585","OLAH",1,4,"oleoyl-ACP hydrolase",0.442067911701202,0.651537791296809,0.559332593314718,0.69160316001532
"1586","OLFML3",1,6,"olfactomedin like 3",0.917034391215815,0,-4.25674473846007,2.80428244792627e-11
"1587","OPA3",6,4,"outer mitochondrial membrane lipid metabolism regulator OPA3",8.94077670474317,10.1823856262848,0.0390056350663481,0.917605900523703
"1588","OR10A6",6,6,"olfactory receptor family 10 subfamily A member 6 (gene/pseudogene)",0,0,NA,NA
"1589","OR10G8",1,6,"olfactory receptor family 10 subfamily G member 8",0,0,NA,NA
"1590","OR10H1",4,4,"olfactory receptor family 10 subfamily H member 1",0,0.0511457254001729,NA,NA
"1591","OR10J1",1,6,"olfactory receptor family 10 subfamily J member 1",0,0,NA,NA
"1592","OR10P1",3,6,"olfactory receptor family 10 subfamily P member 1",0,0,NA,NA
"1593","OR10Q1",3,6,"olfactory receptor family 10 subfamily Q member 1",0,0,NA,NA
"1594","OR10R2",6,6,"olfactory receptor family 10 subfamily R member 2",0,0,NA,NA
"1595","OR10Z1",3,4,"olfactory receptor family 10 subfamily Z member 1",0,0,NA,NA
"1596","OR14A16",1,6,"olfactory receptor family 14 subfamily A member 16",0,0,NA,NA
"1597","OR1F2P",1,6,"olfactory receptor family 1 subfamily F member 2 pseudogene",0.0511433295898626,0.0310909290070755,NA,NA
"1598","OR2AP1",6,6,"olfactory receptor family 2 subfamily AP member 1",0,0,NA,NA
"1599","OR2B2",6,6,"olfactory receptor family 2 subfamily B member 2",0,0,NA,NA
"1600","OR2C3",3,6,"olfactory receptor family 2 subfamily C member 3",0,0,NA,NA
"1601","OR2G3",6,4,"olfactory receptor family 2 subfamily G member 3",0,0,NA,NA
"1602","OR2T2",4,4,"olfactory receptor family 2 subfamily T member 2",0,0,NA,NA
"1603","OR2T27",6,4,"olfactory receptor family 2 subfamily T member 27",0,0,NA,NA
"1604","OR2T4",6,4,"olfactory receptor family 2 subfamily T member 4",0.126721639455621,0,NA,NA
"1605","OR2T6",4,6,"olfactory receptor family 2 subfamily T member 6",0,0,NA,NA
"1606","OR2T8",6,4,"olfactory receptor family 2 subfamily T member 8",0,0,NA,NA
"1607","OR2W5",6,6,"olfactory receptor family 2 subfamily W member 5 (gene/pseudogene)",0,0,NA,NA
"1608","OR4B1",6,6,"olfactory receptor family 4 subfamily B member 1",0,0,NA,NA
"1609","OR4C11",3,6,"olfactory receptor family 4 subfamily C member 11",0,0,NA,NA
"1610","OR4C46",6,6,"olfactory receptor family 4 subfamily C member 46",0,0,NA,NA
"1611","OR4D11",3,6,"olfactory receptor family 4 subfamily D member 11",0,0,NA,NA
"1612","OR4F13P",3,6,"olfactory receptor family 4 subfamily F member 13 pseudogene",0.0535459134598212,0,NA,NA
"1613","OR4N2",4,6,"olfactory receptor family 4 subfamily N member 2",0,0,NA,NA
"1614","OR51F1",1,6,"olfactory receptor family 51 subfamily F member 1 (gene/pseudogene)",0,0,NA,NA
"1615","OR51L1",4,6,"olfactory receptor family 51 subfamily L member 1",0,0,NA,NA
"1616","OR52D1",6,6,"olfactory receptor family 52 subfamily D member 1 (gene/pseudogene)",0,0.108756373000754,NA,NA
"1617","OR52E6",6,6,"olfactory receptor family 52 subfamily E member 6",0,0,NA,NA
"1618","OR52H1",6,6,"olfactory receptor family 52 subfamily H member 1 (gene/pseudogene)",0,0,NA,NA
"1619","OR52R1",1,4,"olfactory receptor family 52 subfamily R member 1 (gene/pseudogene)",0,0,NA,NA
"1620","OR56B1",6,6,"olfactory receptor family 56 subfamily B member 1",0,0,NA,NA
"1621","OR5B12",6,4,"olfactory receptor family 5 subfamily B member 12",0,0.0286006071099734,NA,NA
"1622","OR5J2",6,6,"olfactory receptor family 5 subfamily J member 2",0,0,NA,NA
"1623","OR6A2",4,6,"olfactory receptor family 6 subfamily A member 2",0,0.0206789621266852,NA,NA
"1624","OR6C76",1,4,"olfactory receptor family 6 subfamily C member 76",0,0,NA,NA
"1625","OR6M1",1,4,"olfactory receptor family 6 subfamily M member 1",0,0,NA,NA
"1626","OR7A10",3,4,"olfactory receptor family 7 subfamily A member 10",0,0,NA,NA
"1627","OR7G1",1,6,"olfactory receptor family 7 subfamily G member 1",0,0,NA,NA
"1628","OR8B2",3,6,"olfactory receptor family 8 subfamily B member 2",0,0,NA,NA
"1629","OR8B3",6,4,"olfactory receptor family 8 subfamily B member 3",0,0,NA,NA
"1630","ORAI1",3,4,"ORAI calcium release-activated calcium modulator 1",23.6064920016736,16.0363744513402,-0.424175299784179,0.462482584983786
"1631","ORAOV1",1,4,NA,NA,NA,NA,NA
"1632","OSBPL10",3,4,"oxysterol binding protein like 10",33.5538920232441,18.8155705245942,-0.67351045668191,0.00175125794990461
"1633","OSGIN2",1,4,"oxidative stress induced growth inhibitor family member 2",26.4521408154226,23.4024295751174,-0.149026240047997,0.828042657950063
"1634","OSM",1,6,"oncostatin M",0,0.0146964815665222,NA,NA
"1635","OTOL1",6,4,"otolin 1",0,0,NA,NA
"1636","OTUD5",4,4,"OTU deubiquitinase 5",22.9741202816183,22.983365657307,-0.0797617068596438,0.82569436440581
"1637","OVCH2",1,4,"ovochymase 2 (gene/pseudogene)",0.0810696662439526,0.160884430686615,NA,NA
"1638","OXLD1",3,4,"oxidoreductase like domain containing 1",14.2544911257925,16.3142295229234,0.124552915129814,0.884939101316695
"1639","OXR1",4,4,"oxidation resistance 1",32.3239403710906,19.9797831339719,-0.547907704438405,0.0844531582391729
"1640","OXSR1",4,4,"oxidative stress responsive kinase 1",38.3998411711341,28.581023970668,-0.376991945158591,0.116753798104466
"1641","PA2G4P4",6,4,"proliferation-associated 2G4 pseudogene 4",0.114446697811286,0.21897629898802,0.521317522785534,0.634871609685038
"1642","PACRG",1,4,"parkin coregulated",0.191296360527813,0.378828040023632,0.620585057531843,0.554590168837153
"1643","PACSIN3",4,4,"protein kinase C and casein kinase substrate in neurons 3",40.1218692697108,45.1823047688901,0.0344584427151109,0.926921065046175
"1644","PADI2",3,4,"peptidyl arginine deiminase 2",0.249774902668538,61.3431120054259,5.38482301820352,3.05175830960908e-61
"1645","PADI6",6,4,"peptidyl arginine deiminase 6",0,0,NA,NA
"1646","PAG1",6,4,"phosphoprotein membrane anchor with glycosphingolipid microdomains 1",0.242767452262864,0.357617159656046,0.581452234967326,0.679908182752296
"1647","PAGE1",4,4,"PAGE family member 1",0,0,NA,NA
"1648","PAGE2B",4,4,"PAGE family member 2B",0.231798399963973,1.15198360365307,NA,NA
"1649","PAK1IP1",1,4,"PAK1 interacting protein 1",39.5347263078823,24.9656493509645,-0.405175758602378,0.691286010688214
"1650","PAPD4",6,4,NA,NA,NA,NA,NA
"1651","PAQR3",4,4,"progestin and adipoQ receptor family member 3",10.8224698380273,7.73237677610183,-0.295628607238655,0.767139896053718
"1652","PARD3",3,4,"par-3 family cell polarity regulator",28.0210513140027,23.2991304546886,-0.252666687164122,0.460772502687053
"1653","PARP12",3,4,"poly(ADP-ribose) polymerase family member 12",11.0538102467454,10.242068321354,-0.115694940993401,0.865691030798262
"1654","PARPBP",4,4,"PARP1 binding protein",12.0481045525276,12.6146775666233,0.185897286055772,0.89632664578162
"1655","PARVB",4,4,"parvin beta",0.658859417947124,14.5664915570046,3.53966734338526,0.0148937872420093
"1656","PAXBP1",3,4,"PAX3 and PAX7 binding protein 1",18.9767651017078,28.6582512194292,0.320065246825233,0.218821470023167
"1657","PBX2",4,4,"PBX homeobox 2",31.5319685272606,30.0434318469897,-0.134924950310242,0.677214455963871
"1658","PCBP1",4,4,"poly(rC) binding protein 1",207.663652333997,226.183017949061,0.0138320907360268,0.979439738597344
"1659","PCBP1-AS1",6,6,"PCBP1 antisense RNA 1",6.48008261078028,14.9230359157331,0.806156142951458,0.0941817212154459
"1660","PCBP2",3,4,"poly(rC) binding protein 2",308.563076629635,293.736126859003,-0.143803613636677,0.664636110958075
"1661","PCDH20",6,6,"protocadherin 20",0.201342143551501,0,NA,NA
"1662","PCDH9",6,4,"protocadherin 9",3.96858812152843,0.266353712422489,-2.60406631817604,0.000171277640114472
"1663","PCDHB1",6,6,"protocadherin beta 1",0,0,NA,NA
"1664","PCDHB2",6,4,"protocadherin beta 2",2.28090642150426,6.60975477220625,1.04207348411116,0.0315333522411164
"1665","PCDP1",3,4,NA,NA,NA,NA,NA
"1666","PCGF5",1,4,"polycomb group ring finger 5",28.968070259471,18.8447180947571,-0.516577639447772,0.0237807046546181
"1667","PCNAP1",3,6,"proliferating cell nuclear antigen pseudogene 1",0,0,NA,NA
"1668","PCNX",3,4,NA,NA,NA,NA,NA
"1669","PCNXL4",6,4,NA,NA,NA,NA,NA
"1670","PCYT1B",4,6,"phosphate cytidylyltransferase 1, choline, beta",0.0421582659270676,0.0711015203109982,0.400644400357814,0.73775775412638
"1671","PDCD7",3,4,"programmed cell death 7",18.1132092948748,13.7420447938343,-0.373023500207713,0.187033259159973
"1672","PDCL2",4,6,"phosducin like 2",0.0297402657634122,0.0362084427040669,NA,NA
"1673","PDE7B",1,6,"phosphodiesterase 7B",3.0911043794465,0.0576011258492292,-3.61674092982909,0.00120961166156957
"1674","PDIA4",3,4,"protein disulfide isomerase family A member 4",127.392862557709,128.098619632073,0.101882811651339,0.939940000343192
"1675","PDIA6",4,4,"protein disulfide isomerase family A member 6",235.903011679951,465.693729768481,0.693140465727377,0.336975053975304
"1676","PDK3",4,4,"pyruvate dehydrogenase kinase 3",3.05344690982883,14.7490503922283,1.48360214738171,3.88113217449273e-11
"1677","PDLIM7",4,4,"PDZ and LIM domain 7",69.7703253189217,31.6513539817389,-0.429745689851649,0.828341708428022
"1678","PDP1",6,4,"pyruvate dehyrogenase phosphatase catalytic subunit 1",7.21874642420067,12.4776524354007,0.451602580521202,0.108152531214417
"1679","PDXDC1",6,4,"pyridoxal dependent decarboxylase domain containing 1",56.6823945042158,79.1046496304207,0.242633829884628,0.370146948380084
"1680","PDXK",4,4,"pyridoxal kinase",26.1099339349363,49.5593074824986,0.557936396534341,0.0118259275345793
"1681","PDYN",1,4,"prodynorphin",0,0,NA,NA
"1682","PDZK1IP1",6,4,"PDZK1 interacting protein 1",60.1033414390109,57.2842864576314,0.239891600681282,0.89504128805582
"1683","PEA15",1,4,"proliferation and apoptosis adaptor protein 15",159.658555930012,34.6957899616378,-1.58164882579226,3.01565145424507e-06
"1684","PEF1",6,4,"penta-EF-hand domain containing 1",58.6179559480599,41.1989539692746,-0.449522743840607,0.0593733524876771
"1685","PELI2",3,4,"pellino E3 ubiquitin protein ligase family member 2",0.964069022945434,0.237607641701789,-0.314055132542504,0.932616473792896
"1686","PES1",6,4,"pescadillo ribosomal biogenesis factor 1",104.337373374758,48.3175555416831,-0.838720218492158,0.00533740848381835
"1687","PEX7",1,4,"peroxisomal biogenesis factor 7",6.33896087342041,7.47681131050388,0.0772288488139023,0.906911859397032
"1688","PFKFB4",4,4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",8.37354152749274,20.6320681621147,0.827057427395939,0.000553000154554547
"1689","PGAM5",4,4,"PGAM family member 5, mitochondrial serine/threonine protein phosphatase",42.8445231594715,31.5897829094149,-0.260541214067431,0.800674931456674
"1690","PGM5",4,4,"phosphoglucomutase 5",0.0416898401327566,0.0559573030853645,NA,NA
"1691","PGRMC2",4,4,"progesterone receptor membrane component 2",36.3695887886278,26.6590309045482,-0.365239735846056,0.375801206657132
"1692","PHACTR2",1,4,"phosphatase and actin regulator 2",6.06219469744119,3.0037045102013,-0.79447838699396,0.0011872178614175
"1693","PHF11",6,4,"PHD finger protein 11",15.3515953457301,14.0266874770535,-0.148795964858278,0.764741880911584
"1694","PHF16",4,4,NA,NA,NA,NA,NA
"1695","PHF6",1,4,"PHD finger protein 6",24.1220067110036,19.6554100435817,-0.293047442450972,0.262703053319235
"1696","PHIP",6,4,"pleckstrin homology domain interacting protein",11.8037807984511,8.78669153535754,-0.385198108125927,0.1098870137422
"1697","PI4K2B",3,4,"phosphatidylinositol 4-kinase type 2 beta",30.6946294284631,13.7195698323492,-0.884844903223897,5.38854448005442e-05
"1698","PIAS2",3,4,"protein inhibitor of activated STAT 2",9.47616151191765,7.14148747167619,-0.366290791253272,0.244687860404765
"1699","PICALM",6,4,"phosphatidylinositol binding clathrin assembly protein",65.7068454854662,66.4980466805073,-0.0833860855100278,0.805184820876235
"1700","PIDD",1,4,NA,NA,NA,NA,NA
"1701","PIGL",4,4,"phosphatidylinositol glycan anchor biosynthesis class L",7.95226452470635,16.8277180288686,0.648834411870471,0.096947839379823
"1702","PIGP",4,4,"phosphatidylinositol glycan anchor biosynthesis class P",34.539701210323,56.1433571559434,0.382641517204546,0.215661634498902
"1703","PIH1D2",3,4,"PIH1 domain containing 2",1.48630596937785,0.952630153132961,-0.522400338997969,0.520564563793135
"1704","PIK3C3",6,4,"phosphatidylinositol 3-kinase catalytic subunit type 3",20.5908624660638,9.1564036580488,-0.879764238452582,0.0005497779212934
"1705","PIP5K1A",6,4,"phosphatidylinositol-4-phosphate 5-kinase type 1 alpha",64.2941438603993,30.6999513996756,-0.833126861176751,5.08530826774476e-05
"1706","PITPNA",4,4,"phosphatidylinositol transfer protein alpha",60.5166976586279,36.7907950521619,-0.58871793916357,0.0123079368241122
"1707","PITPNM3",3,4,"PITPNM family member 3",14.8836206687818,10.5083571483246,-0.375233092773713,0.512424099845764
"1708","PITX3",3,4,"paired like homeodomain 3",0,0,NA,NA
"1709","PKHD1L1",3,4,"PKHD1 like 1",0,0,NA,NA
"1710","PKP2",3,4,"plakophilin 2",23.8320109979483,15.4396297445725,-0.52852540136023,0.0213504045359043
"1711","PLA2G7",6,4,"phospholipase A2 group VII",0.0139815222286446,0.395622005883538,2.68173440741097,0.00117900957482042
"1712","PLAC1L",6,4,NA,NA,NA,NA,NA
"1713","PLAG1",6,4,"PLAG1 zinc finger",0.238888475021296,2.35286102525011,2.23591196947664,3.07929792840767e-07
"1714","PLAGL2",3,4,"PLAG1 like zinc finger 2",7.51773681700856,9.43709050699677,0.137942731650434,0.695636161216829
"1715","PLBD2",1,4,"phospholipase B domain containing 2",20.6553986537951,16.2586865981706,-0.333245950925414,0.236293091704499
"1716","PLCE1",1,4,"phospholipase C epsilon 1",0.685448224616281,0.149123977793684,-1.59286141217618,0.00863242612590621
"1717","PLCG2",4,4,"phospholipase C gamma 2",1.30660595891905,17.9319070131567,2.53440533604167,4.89734470007417e-18
"1718","PLEKHA3",4,4,"pleckstrin homology domain containing A3",13.5963716031571,9.01572650774661,-0.497449661472269,0.113632373444194
"1719","PLEKHA8",4,4,"pleckstrin homology domain containing A8",4.46273006918936,6.73966094203403,0.318474678329279,0.509931767866743
"1720","PLEKHF2",4,4,"pleckstrin homology and FYVE domain containing 2",9.87800131483009,10.159902315633,-0.0380556775054943,0.945819792095914
"1721","PLEKHG1",4,4,"pleckstrin homology and RhoGEF domain containing G1",0.536923310384631,2.54901663446798,1.47237621270965,0.00118636078179394
"1722","PLEKHG2",6,4,"pleckstrin homology and RhoGEF domain containing G2",3.31406097484223,6.93148290672823,0.797962078501121,0.360428976302323
"1723","PLEKHG7",1,4,"pleckstrin homology and RhoGEF domain containing G7",0.00663182665351445,0,NA,NA
"1724","PLEKHN1",4,4,"pleckstrin homology domain containing N1",3.38210633538203,3.52246278039052,-0.00633611530175382,0.99355654173167
"1725","PLEKHO1",3,4,"pleckstrin homology domain containing O1",8.38816301042123,2.10558221498921,-1.27938281437614,0.153241628282449
"1726","PLEKHO2",1,4,"pleckstrin homology domain containing O2",2.92944586232495,1.69878934448363,-0.634141924028247,0.188379488956024
"1727","PLGLA",1,4,"plasminogen like A (pseudogene)",0.160972593432093,0.124784525470936,NA,NA
"1728","PLK2",3,4,"polo like kinase 2",29.3518606247168,27.6304827401851,-0.148686501589583,0.636110593014883
"1729","PLOD2",6,4,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",81.5965289276892,61.1709016609597,-0.360174174794257,0.275589009588442
"1730","PLP2",4,4,"proteolipid protein 2",550.834706725444,210.511674986129,-1.06311364730002,1.15155915187026e-07
"1731","PLSCR2",1,6,"phospholipid scramblase 2",0.222638127313358,0.321871029896997,NA,NA
"1732","PM20D2",4,4,"peptidase M20 domain containing 2",14.8843827026094,14.2136194394209,-0.131100574649183,0.690502637800616
"1733","PMM1",6,4,"phosphomannomutase 1",40.8164593725469,19.4686658246269,-0.807973434477975,0.00557371581780915
"1734","PMM2",4,4,"phosphomannomutase 2",39.1453769445763,27.7046426136721,-0.38533098706642,0.493618375079884
"1735","PMPCA",6,4,"peptidase, mitochondrial processing alpha subunit",89.0299301258492,82.8162289772851,-0.168347065647382,0.566544208522128
"1736","PNLIPRP2",3,6,"pancreatic lipase related protein 2 (gene/pseudogene)",0,0,NA,NA
"1737","PNMA2",4,4,"PNMA family member 2",0.109929297784694,0.199140541711445,0.487001905624074,0.622436849673087
"1738","PNPLA2",6,4,"patatin like phospholipase domain containing 2",65.0158677582041,58.1494028857056,0.00739237798676429,0.995837547554939
"1739","PNPLA4",1,6,"patatin like phospholipase domain containing 4",13.6744885951784,12.8800366221586,-0.152515746223096,0.687684059383145
"1740","PNPLA7",6,6,"patatin like phospholipase domain containing 7",1.11633915262827,1.60115453676506,0.919886809648506,0.67314358329335
"1741","POC1A",3,4,"POC1 centriolar protein A",9.75845499820428,9.03409919543976,0.608891961413886,0.821903334122073
"1742","POF1B",6,4,"POF1B actin binding protein",0.460527589671548,1.22316665803251,1.08195058560684,0.251875586049161
"1743","POFUT1",6,4,"protein O-fucosyltransferase 1",28.3157106952147,28.417633005488,-0.0812238788058775,0.8091787689766
"1744","POLA1",6,4,"DNA polymerase alpha 1, catalytic subunit",10.2144286894943,7.86744087005598,-0.13130578461341,0.927371042521377
"1745","POLE2",4,4,"DNA polymerase epsilon 2, accessory subunit",10.2011838964236,5.69998020474215,0.43749893798094,0.901943800425545
"1746","POLR2A",4,4,"RNA polymerase II subunit A",46.8927607353534,19.3076516328184,-0.982066224040392,1.01577978767427e-06
"1747","POLR2D",1,4,"RNA polymerase II subunit D",27.4551919618704,22.4964043610596,-0.217166619067777,0.774886035765399
"1748","POLR3B",6,4,"RNA polymerase III subunit B",10.8631233962311,4.82829577314337,-0.895372715934966,0.000746434017203898
"1749","POM121L2",4,4,"POM121 transmembrane nucleoporin like 2",0.0494085628524008,0.0387968742262253,NA,NA
