"","extGene","wt.group","tgfb.group","GENENAME","WT","tgfb","b","qval"
"1585","NCKAP5L",6,7,"NCK associated protein 5 like",7.28466943739807,11.6289933472373,0.423436903737949,0.00211697943967881
"1586","NCLN",4,7,"nicalin",118.895111172617,111.235515128483,-0.0961295224150949,0.654902015821985
"1587","NCOA7",3,7,"nuclear receptor coactivator 7",11.8802751044761,7.40941311711958,-0.501745737582733,0.000154335943430674
"1588","NDC1",3,7,"NDC1 transmembrane nucleoporin",51.4449536795828,31.1992305186596,-0.537117488567321,3.29204641301435e-06
"1589","NDST4",1,5,"N-deacetylase and N-sulfotransferase 4",0.0382843819742176,0.0148129851154029,NA,NA
"1590","NDUFA3",3,7,"NADH:ubiquinone oxidoreductase subunit A3",186.498991830344,133.654476847295,-0.348311364598815,0.189986589090397
"1591","NDUFAF3",6,7,"NADH:ubiquinone oxidoreductase complex assembly factor 3",60.5027797006553,54.5395135826801,-0.120760945972514,0.671560370571234
"1592","NDUFAF4",1,7,"NADH:ubiquinone oxidoreductase complex assembly factor 4",22.4748146787617,10.8496133226388,-0.74360223905995,0.000887703590501181
"1593","NDUFAF5",3,7,"NADH:ubiquinone oxidoreductase complex assembly factor 5",14.5520581546808,9.66939414810859,-0.435803760211117,0.030725447584173
"1594","NDUFB1",1,7,"NADH:ubiquinone oxidoreductase subunit B1",187.288748481025,135.896856632274,-0.315308994035229,0.356681650440921
"1595","NDUFS4",4,5,"NADH:ubiquinone oxidoreductase subunit S4",183.216196880291,122.394942838967,-0.429640831461124,0.0374966330636696
"1596","NEBL-AS1",4,7,"NEBL antisense RNA 1",0.35243881956865,1.41971305104558,NA,NA
"1597","NECAB3",4,7,"N-terminal EF-hand calcium binding protein 3",6.75074724525683,8.97377146454869,0.260655720101877,0.249393507971154
"1598","NECAP1",6,7,"NECAP endocytosis associated 1",21.5285242298987,25.7278549796332,0.137129190788463,0.375329790598268
"1599","NEDD4",1,7,"NEDD4 E3 ubiquitin protein ligase",27.6951344591448,54.787808659207,0.689000529720421,0.00650884540083689
"1600","NEDD4L",1,7,"NEDD4 like E3 ubiquitin protein ligase",22.875526024789,33.4713807155062,0.4078807365454,0.258646831716426
"1601","NEFL",4,7,"neurofilament light",0.0206578554567934,0,NA,NA
"1602","NEGR1",6,7,"neuronal growth regulator 1",0.7401380582289,1.21473108927786,0.460741061353212,0.0290357598519411
"1603","NEGR1-IT1",3,5,"NEGR1 intronic transcript 1",0,0,NA,NA
"1604","NELFA",3,7,"negative elongation factor complex member A",25.0693858477244,15.2990344917869,-0.539976458679601,7.48330495322836e-05
"1605","NELFCD",4,7,"negative elongation factor complex member C/D",95.1579413607381,50.7545218455742,-0.672094875707924,6.06725257990536e-09
"1606","NENF",1,7,"neudesin neurotrophic factor",194.955961849082,147.329182247805,-0.282848870350802,0.355587275164669
"1607","NETO2",3,7,"neuropilin and tolloid like 2",81.6647345756912,74.7461189249492,-0.132867016737312,0.326687664502912
"1608","NEURL",3,7,NA,NA,NA,NA,NA
"1609","NEURL4",6,7,"neuralized E3 ubiquitin protein ligase 4",11.5070428272424,9.8635981335716,-0.199348333806032,0.210885368511643
"1610","NEXN",4,7,"nexilin F-actin binding protein",2.2638354261574,8.87444863198171,1.31897142554986,6.89898518716324e-16
"1611","NFAT5",3,7,"nuclear factor of activated T cells 5",3.95340801147375,6.9641975727613,0.582845468947976,0.0616022763982191
"1612","NFATC3",3,7,"nuclear factor of activated T cells 3",17.0321829549734,15.3396640480774,-0.148676303018123,0.308258316764372
"1613","NFIA",4,7,"nuclear factor I A",5.20108258094114,4.66925129483575,-0.149326451410476,0.341368214442394
"1614","NGEF",1,5,"neuronal guanine nucleotide exchange factor",2.44823535152306,0.586784198390659,-1.42386913621823,3.48079735263629e-07
"1615","NHLH2",6,7,"nescient helix-loop-helix 2",0.0740052717345723,0.0363667245290896,NA,NA
"1616","NIN",3,7,"ninein",16.3641564482197,17.4603698980662,0.0334079675913101,0.842301805981778
"1617","NIPSNAP3B",6,7,"nipsnap homolog 3B",0.228164092866042,0.172952808937947,-0.27181765503272,0.625899031802833
"1618","NKTR",6,7,"natural killer cell triggering receptor",10.6980658101281,14.9770223523974,0.380243235159455,0.335310744779409
"1619","NKX1-2",6,7,"NK1 homeobox 2",0.820457032482508,0.956902630994335,0.788652295650923,0.615158841740178
"1620","NLRP1",6,7,"NLR family pyrin domain containing 1",1.71485768767604,12.0495265615018,1.900518944351,2.25903820694791e-43
"1621","NLRP11",3,5,"NLR family pyrin domain containing 11",0.0336485501019841,0.0827148616594776,NA,NA
"1622","NLRP13",1,5,"NLR family pyrin domain containing 13",0,0,NA,NA
"1623","NLRX1",1,7,"NLR family member X1",10.2494668411181,9.01942426310588,-0.174761370992139,0.269708233879959
"1624","NMB",3,7,"neuromedin B",18.9388496228856,10.4002954358625,-0.608383651181097,0.0255610886853369
"1625","NME1-NME2",6,7,"NME1-NME2 readthrough",28.0484667347054,22.6840464293741,-0.215585815583906,0.52897968303855
"1626","NME5",4,5,"NME/NM23 family member 5",0,0,NA,NA
"1627","NME8",1,7,"NME/NM23 family member 8",0.0466598823710909,0,NA,NA
"1628","NMNAT3",3,7,"nicotinamide nucleotide adenylyltransferase 3",1.21775515025178,0.357448174199505,-1.27471608186225,0.00338556013487244
"1629","NMRK1",6,7,"nicotinamide riboside kinase 1",13.6095613383239,23.7979414431529,0.522033033412173,0.00290471133947666
"1630","NMUR2",6,7,"neuromedin U receptor 2",0.051072548805873,0.0554057088146844,NA,NA
"1631","NOC2L",1,7,"NOC2 like nucleolar associated transcriptional repressor",161.758036587092,100.476382263137,-0.508295695926833,0.00185005974852654
"1632","NOL11",6,7,"nucleolar protein 11",85.4652880790904,57.7016959638518,-0.438368019500268,0.000244217213745546
"1633","NOL4",1,5,"nucleolar protein 4",0.00835969172691588,0,NA,NA
"1634","NOL9",3,7,"nucleolar protein 9",8.1668693224173,7.27986879164912,-0.160819898809494,0.295264349023169
"1635","NOS1AP",3,7,"nitric oxide synthase 1 adaptor protein",1.01960749207372,1.34357504881373,0.241712696888155,0.498431388605296
"1636","NOSIP",1,7,"nitric oxide synthase interacting protein",59.1982192611495,38.7354808421094,-0.426897102251916,0.139288355825607
"1637","NOTCH3",1,7,"notch receptor 3",0.134902571858482,0.216157391139871,0.417829692226384,0.315060984798225
"1638","NOX4",3,7,"NADPH oxidase 4",0.0818668412688462,0.0857605456789314,NA,NA
"1639","NPAS1",1,7,"neuronal PAS domain protein 1",0.425284145144942,0.161037954435638,NA,NA
"1640","NPHS1",3,7,"NPHS1 adhesion molecule, nephrin",0.0163920829144908,0.0342442518769231,NA,NA
"1641","NPR3",1,7,"natriuretic peptide receptor 3",0.227146843626189,0.27535401564427,0.255397255038504,0.581379735386229
"1642","NR2C1",4,7,"nuclear receptor subfamily 2 group C member 1",9.40529134169006,11.5983512529024,0.174515098766272,0.326850205324633
"1643","NR2E1",4,5,"nuclear receptor subfamily 2 group E member 1",0,0,NA,NA
"1644","NR3C1",3,7,"nuclear receptor subfamily 3 group C member 1",29.4777663304949,49.069377362555,0.520290476689537,0.0600175537353847
"1645","NRAS",3,7,"NRAS proto-oncogene, GTPase",47.1208219199344,64.7158305213151,0.283784956278129,0.0206114136731188
"1646","NRG1-IT3",6,7,"NRG1 intronic transcript 3",0,0,NA,NA
"1647","NRG4",1,5,"neuregulin 4",11.7208379972131,5.47424252949644,-0.797368281004002,3.03545167661191e-05
"1648","NRL",3,5,"neural retina leucine zipper",0.708496718518341,0.430914208144387,-0.501944726822404,0.2011079710787
"1649","NRSN2",3,7,"neurensin 2",9.42516833430659,11.4594927146612,0.152322313410897,0.361928560102989
"1650","NRXN3",6,5,"neurexin 3",0.0690073851812315,0.159320174203187,0.819531952233419,0.0641866182240495
"1651","NSUN5",6,7,"NOP2/Sun RNA methyltransferase 5",38.2469961811358,30.0754714208867,-0.258234663012671,0.301992355405855
"1652","NT5C",4,7,"5', 3'-nucleotidase, cytosolic",65.5119959025276,41.3106045475417,-0.4643930204677,0.113924086832178
"1653","NT5C1A",6,7,"5'-nucleotidase, cytosolic IA",0.0528504935904454,0,NA,NA
"1654","NT5C3B",6,7,"5'-nucleotidase, cytosolic IIIB",73.6625983320836,42.3422058249057,-0.574933444034281,0.00630036921073212
"1655","NT5M",4,7,"5',3'-nucleotidase, mitochondrial",3.17163815535164,0.90556465722825,-1.21277191958138,0.000848424756437247
"1656","NTRK2",3,7,"neurotrophic receptor tyrosine kinase 2",0.118607321798344,0.110866122080616,-0.137899875763395,0.831192934765382
"1657","NTS",3,7,"neurotensin",0,0,NA,NA
"1658","NUBP2",1,7,"nucleotide binding protein 2",92.6447917913628,70.7716191793614,-0.278702152855894,0.346916888871409
"1659","NUDT19",3,7,"nudix hydrolase 19",27.3275952496132,21.8585085769238,-0.267005465742346,0.0543355096264283
"1660","NUDT6",6,7,"nudix hydrolase 6",10.7156727257155,6.34274732935743,-0.559324576527366,0.0278109278027436
"1661","NUFIP2",3,7,"nuclear FMR1 interacting protein 2",23.5914318939114,30.6776090661564,0.273455942585225,0.360419928222515
"1662","NUMBL",1,7,"NUMB like endocytic adaptor protein",6.8298772136604,9.98562898152134,0.334667905112745,0.0235687192924477
"1663","NUP54",4,7,"nucleoporin 54",50.1872477005822,37.7866832339464,-0.330098539512391,0.0120231810839442
"1664","NUS1",4,7,"NUS1 dehydrodolichyl diphosphate synthase subunit",43.0265940826906,45.4907555194693,0.012936463546329,0.937278397425346
"1665","NWD1",3,5,"NACHT and WD repeat domain containing 1",0.253321706335752,0.235444217319919,-0.104122403772644,0.791915010168183
"1666","NXPE2",3,7,"neurexophilin and PC-esterase domain family member 2",0,0.0806569409143605,NA,NA
"1667","NYAP1",1,7,"neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1",0.246746820351385,0.184592192200679,-0.434722423834244,0.461531092409436
"1668","OAF",4,7,"out at first homolog",30.953214843497,27.9471147527549,-0.141175450206308,0.361771817835144
"1669","OAT",3,7,"ornithine aminotransferase",151.555014880993,190.517299784234,0.183408348262336,0.15759189208396
"1670","OBSCN",3,7,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",2.43842742316653,1.893450225223,-0.2840798695508,0.129422082551953
"1671","OBSL1",4,7,"obscurin like cytoskeletal adaptor 1",24.01032880383,18.5356933179631,-0.297967712180615,0.0273115475395552
"1672","ODAM",1,7,"odontogenic, ameloblast associated",0,0,NA,NA
"1673","ODF3B",6,7,"outer dense fiber of sperm tails 3B",1.9042187002921,3.23627423543278,0.596633635967852,0.23584248555159
"1674","ODF3L1",3,7,"outer dense fiber of sperm tails 3 like 1",0.0228162108873228,0.0468610643613741,NA,NA
"1675","OGDHL",4,7,"oxoglutarate dehydrogenase like",1.28983439416953,0.689379543968242,-0.699132330121859,0.00506252623688069
"1676","OGFOD3",1,7,"2-oxoglutarate and iron dependent oxygenase domain containing 3",12.4515800328163,10.7540141751676,-0.178260117444309,0.373589021119084
"1677","OLAH",1,7,"oleoyl-ACP hydrolase",0.4620730348285,0.883173669320128,0.548375479420978,0.219246188438506
"1678","OMD",6,5,"osteomodulin",0.0102207004079945,0.010703585016215,NA,NA
"1679","OPN3",1,7,"opsin 3",47.8314994001435,65.4014937007009,0.268182168603955,0.0385367086971045
"1680","OPTN",4,7,"optineurin",21.8138904679236,75.1574696681605,1.20009507771047,2.25324221918755e-19
"1681","OR10H3",4,5,"olfactory receptor family 10 subfamily H member 3",0,0,NA,NA
"1682","OR10Q1",3,7,"olfactory receptor family 10 subfamily Q member 1",0,0,NA,NA
"1683","OR10R2",6,7,"olfactory receptor family 10 subfamily R member 2",0,0,NA,NA
"1684","OR10Z1",3,5,"olfactory receptor family 10 subfamily Z member 1",0,0,NA,NA
"1685","OR11L1",4,5,"olfactory receptor family 11 subfamily L member 1",0,0,NA,NA
"1686","OR13C4",4,5,"olfactory receptor family 13 subfamily C member 4",0,0,NA,NA
"1687","OR13F1",1,7,"olfactory receptor family 13 subfamily F member 1",0,0,NA,NA
"1688","OR14A16",1,5,"olfactory receptor family 14 subfamily A member 16",0,0,NA,NA
"1689","OR1G1",4,5,"olfactory receptor family 1 subfamily G member 1",0,0,NA,NA
"1690","OR1N2",4,5,"olfactory receptor family 1 subfamily N member 2",0,0,NA,NA
"1691","OR1Q1",1,5,"olfactory receptor family 1 subfamily Q member 1",0,0,NA,NA
"1692","OR2A2",1,5,"olfactory receptor family 2 subfamily A member 2",0,0,NA,NA
"1693","OR2AP1",6,7,"olfactory receptor family 2 subfamily AP member 1",0,0,NA,NA
"1694","OR2B2",6,7,"olfactory receptor family 2 subfamily B member 2",0,0,NA,NA
"1695","OR2C3",3,5,"olfactory receptor family 2 subfamily C member 3",0,0,NA,NA
"1696","OR2M1P",4,5,"olfactory receptor family 2 subfamily M member 1 pseudogene",0,0,NA,NA
"1697","OR2T11",6,7,"olfactory receptor family 2 subfamily T member 11 (gene/pseudogene)",0,0,NA,NA
"1698","OR2T27",6,5,"olfactory receptor family 2 subfamily T member 27",0,0,NA,NA
"1699","OR2T8",6,7,"olfactory receptor family 2 subfamily T member 8",0,0,NA,NA
"1700","OR3A4P",6,5,"olfactory receptor family 3 subfamily A member 4 pseudogene",0,0,NA,NA
"1701","OR4C11",3,5,"olfactory receptor family 4 subfamily C member 11",0,0,NA,NA
"1702","OR4C46",6,7,"olfactory receptor family 4 subfamily C member 46",0,0,NA,NA
"1703","OR4D9",4,7,"olfactory receptor family 4 subfamily D member 9",0,0,NA,NA
"1704","OR4F13P",3,7,"olfactory receptor family 4 subfamily F member 13 pseudogene",0.0407511759460679,0,NA,NA
"1705","OR4N2",4,7,"olfactory receptor family 4 subfamily N member 2",0,0,NA,NA
"1706","OR4N3P",6,5,"olfactory receptor family 4 subfamily N member 3 pseudogene",0,0,NA,NA
"1707","OR52A5",1,5,"olfactory receptor family 52 subfamily A member 5",0,0,NA,NA
"1708","OR52D1",6,7,"olfactory receptor family 52 subfamily D member 1 (gene/pseudogene)",0,0,NA,NA
"1709","OR52E6",6,7,"olfactory receptor family 52 subfamily E member 6",0,0,NA,NA
"1710","OR52E8",3,7,"olfactory receptor family 52 subfamily E member 8",0,0,NA,NA
"1711","OR52R1",1,5,"olfactory receptor family 52 subfamily R member 1 (gene/pseudogene)",0,0,NA,NA
"1712","OR56B1",6,5,"olfactory receptor family 56 subfamily B member 1",0,0,NA,NA
"1713","OR5AN1",4,7,"olfactory receptor family 5 subfamily AN member 1",0,0,NA,NA
"1714","OR5B12",6,5,"olfactory receptor family 5 subfamily B member 12",0,0,NA,NA
"1715","OR5J2",6,7,"olfactory receptor family 5 subfamily J member 2",0,0,NA,NA
"1716","OR5P3",3,7,"olfactory receptor family 5 subfamily P member 3",0,0,NA,NA
"1717","OR6C76",1,7,"olfactory receptor family 6 subfamily C member 76",0,0,NA,NA
"1718","OR7G1",1,7,"olfactory receptor family 7 subfamily G member 1",0,0,NA,NA
"1719","OR8B3",6,7,"olfactory receptor family 8 subfamily B member 3",0,0,NA,NA
"1720","OR8G1",3,5,"olfactory receptor family 8 subfamily G member 1 (gene/pseudogene)",NA,NA,NA,NA
"1721","OR9K2",4,7,"olfactory receptor family 9 subfamily K member 2",0,0,NA,NA
"1722","OSBPL3",1,7,"oxysterol binding protein like 3",13.8820243410484,22.5453496661571,0.474959820399645,0.0246446348426158
"1723","OSM",1,5,"oncostatin M",0,0.0157943973103311,NA,NA
"1724","OSTF1",1,7,"osteoclast stimulating factor 1",44.0805167701983,57.0955889096354,0.216172888935269,0.138912961462947
"1725","OSTM1",4,7,"osteoclastogenesis associated transmembrane protein 1",12.8655670868521,26.7740719602671,0.723535822598722,0.000329871871781073
"1726","OVCH1",3,7,"ovochymase 1",0.0771163556543207,0.0574480511181704,NA,NA
"1727","OXCT1",4,7,"3-oxoacid CoA-transferase 1",45.49811392676,38.2360493064658,-0.213778159077229,0.122799567180771
"1728","OXGR1",4,7,"oxoglutarate receptor 1",0.0191448884842342,0,NA,NA
"1729","OXR1",4,7,"oxidation resistance 1",23.5948506469887,28.064544853922,0.157772756447757,0.46073242564567
"1730","P2RY6",6,7,"pyrimidinergic receptor P2Y6",0.0615570836899531,0.243182528382998,NA,NA
"1731","PA2G4P4",6,7,"proliferation-associated 2G4 pseudogene 4",0.0773911499821379,0.16710485231175,NA,NA
"1732","PABPC1P2",4,7,"poly(A) binding protein cytoplasmic 1 pseudogene 2",0.04861828719127,0.0673419753249005,NA,NA
"1733","PACRG",1,7,"parkin coregulated",0.0180445159226331,0.0165402531726901,NA,NA
"1734","PADI2",3,7,"peptidyl arginine deiminase 2",0.24481492694921,0.120822722402871,-0.824852114107619,0.147133979019415
"1735","PADI6",6,7,"peptidyl arginine deiminase 6",0,0,NA,NA
"1736","PAK1IP1",1,5,"PAK1 interacting protein 1",68.8915488205979,39.7682907435313,-0.594904537997509,2.39173661615441e-06
"1737","PAPLN",4,5,"papilin, proteoglycan like sulfated glycoprotein",0.645090251564338,0.843506657494466,0.227364783692975,0.42137075241383
"1738","PAR5",6,5,NA,NA,NA,NA,NA
"1739","PARM1",1,7,"prostate androgen-regulated mucin-like protein 1",0.294960811890481,0.226254352242712,-0.374068214648363,0.375892992204224
"1740","PARP16",6,7,"poly(ADP-ribose) polymerase family member 16",6.32107231547509,5.6773845470392,-0.154376704190152,0.40267009558275
"1741","PARP9",6,7,"poly(ADP-ribose) polymerase family member 9",10.5852829146825,12.4968735346434,0.129482417788932,0.434057049905977
"1742","PATL2",6,5,"PAT1 homolog 2",0.117728521199123,0.18976577889101,NA,NA
"1743","PAWR",1,7,"pro-apoptotic WT1 regulator",27.8068864838337,41.4557303098297,0.424479361857505,0.202233821418593
"1744","PBX2",4,7,"PBX homeobox 2",31.8185974596869,27.2222937221223,-0.198408159306189,0.168603521461523
"1745","PCBP1",4,7,"poly(rC) binding protein 1",336.724602911093,241.058677125097,-0.378324354127073,0.0014821237360675
"1746","PCDH11X",6,7,"protocadherin 11 X-linked",0.0516392652996478,0.071438690208528,NA,NA
"1747","PCDH17",4,7,"protocadherin 17",0,0.0129323419130887,NA,NA
"1748","PCDHB1",6,7,"protocadherin beta 1",0,0,NA,NA
"1749","PCDHB10",3,7,"protocadherin beta 10",0.126514396267513,0.387520537874593,1.30249612757594,0.0536669441126928
"1750","PCDHB2",6,7,"protocadherin beta 2",1.25599739741123,2.31428237839805,0.859951900095681,0.297831377816741
"1751","PCDHGC5",3,5,"protocadherin gamma subfamily C, 5",0.0100201753161013,0.502062984505782,NA,NA
"1752","PCDP1",3,7,NA,NA,NA,NA,NA
"1753","PCGF6",3,7,"polycomb group ring finger 6",15.1453799944591,15.4982980809166,-0.0265826642516092,0.886466653885288
"1754","PCK1",4,7,"phosphoenolpyruvate carboxykinase 1",0,0.011528851156344,NA,NA
"1755","PCM1",6,7,"pericentriolar material 1",28.3157195136255,29.3076538540488,-0.0014925475534699,0.993082953131393
"1756","PCNT",3,7,"pericentrin",9.71930462050156,10.3580969079869,0.0395678319968705,0.84354477369342
"1757","PCNX",3,7,NA,NA,NA,NA,NA
"1758","PCNXL2",1,7,NA,NA,NA,NA,NA
"1759","PDCD2",4,7,"programmed cell death 2",79.7894027247977,55.1813263314089,-0.409893585967288,0.00139219192402508
"1760","PDCD2L",6,7,"programmed cell death 2 like",31.0520798647818,15.7284245774113,-0.716711718271994,1.32429366799237e-05
"1761","PDCD5",3,7,"programmed cell death 5",451.0632329691,315.082406445263,-0.382213090484289,0.0880534215838688
"1762","PDCD7",3,7,"programmed cell death 7",19.5861172402734,14.1202979740207,-0.372416824824232,0.00721762902032723
"1763","PDCL2",4,5,"phosducin like 2",0.106151961838515,0,NA,NA
"1764","PDE1C",1,7,"phosphodiesterase 1C",0.201707098086486,0.213049892740435,0.208318366786415,0.849965553314912
"1765","PDE7B",1,7,"phosphodiesterase 7B",0.529002878901408,0.244232171941573,-0.773570237505397,0.00979289333391884
"1766","PDGFRB",1,5,"platelet derived growth factor receptor beta",0.068697092000062,0.0665785448004862,-0.0452349420891346,0.960395776668218
"1767","PDK3",4,7,"pyruvate dehydrogenase kinase 3",4.60268055140328,4.64502292693751,-0.0281191206656698,0.893597197548945
"1768","PDLIM3",1,7,"PDZ and LIM domain 3",0.684774490956063,0.929181066843829,0.220870121430958,0.581408777051454
"1769","PDLIM7",4,7,"PDZ and LIM domain 7",177.652178957512,273.131141414071,0.414794664016179,0.0994452754294128
"1770","PDSS1",4,7,"decaprenyl diphosphate synthase subunit 1",30.681142729047,18.2422758520285,-0.563117298002046,4.40103686447044e-05
"1771","PDXK",4,7,"pyridoxal kinase",35.3013112042703,67.0483740258612,0.599599931813335,9.301734447667e-08
"1772","PDYN",1,7,"prodynorphin",0,0,NA,NA
"1773","PDZD11",4,7,"PDZ domain containing 11",47.8718593428432,63.7492112936109,0.256196316729493,0.181039226076463
"1774","PDZK1IP1",6,7,"PDZK1 interacting protein 1",7.34570940644021,42.5323276071247,1.70928578978104,5.29124089851554e-31
"1775","PEA15",1,7,"proliferation and apoptosis adaptor protein 15",143.28863252235,348.554937012994,0.842813420693292,3.04259394902373e-14
"1776","PELI2",3,7,"pellino E3 ubiquitin protein ligase family member 2",0.0572252088198432,0.0524786233079191,NA,NA
"1777","PFDN5",4,7,"prefoldin subunit 5",275.030326865281,215.17777089743,-0.251988224977166,0.40237896844105
"1778","PGAM5",4,7,"PGAM family member 5, mitochondrial serine/threonine protein phosphatase",77.6081610830062,46.0039925453518,-0.566156975379532,1.27897282095814e-06
"1779","PGAP3",4,7,"post-GPI attachment to proteins phospholipase 3",5.15614845235431,5.71890009479206,0.0765488066684447,0.789273003018862
"1780","PGM5",4,7,"phosphoglucomutase 5",0,0.0503973556940721,NA,NA
"1781","PGS1",4,7,"phosphatidylglycerophosphate synthase 1",13.6992366528723,11.6911366133988,-0.204609323755024,0.215265300405315
"1782","PHF11",6,7,"PHD finger protein 11",11.5309842604807,14.7635552563935,0.201802550954884,0.243835185818893
"1783","PHF15",3,7,NA,NA,NA,NA,NA
"1784","PHF19",3,7,"PHD finger protein 19",121.956581934155,80.0135531059744,-0.443191588168304,0.0382920204799366
"1785","PHF20L1",1,7,"PHD finger protein 20 like 1",22.4486020154507,35.4279509333458,0.467821464598023,0.10087369167051
"1786","PHLDB2",3,7,"pleckstrin homology like domain family B member 2",16.7688406303396,25.8696649454752,0.391553642420754,0.00181387028778471
"1787","PI15",6,5,"peptidase inhibitor 15",0.0111811111403941,0,NA,NA
"1788","PI3",6,5,"peptidase inhibitor 3",24.9114809157036,4.72986484630917,-1.64999469147935,1.7132673884473e-08
"1789","PI4K2B",3,7,"phosphatidylinositol 4-kinase type 2 beta",33.1370825665103,37.1724642165995,0.0767036602535411,0.6155866990822
"1790","PI4KA",3,7,"phosphatidylinositol 4-kinase alpha",20.6117090662714,18.0108882932514,-0.180263705109522,0.224700096312019
"1791","PIAS2",3,7,"protein inhibitor of activated STAT 2",10.9176066086765,10.6946181505338,-0.0546878033627161,0.768487289842145
"1792","PIGC",6,7,"phosphatidylinositol glycan anchor biosynthesis class C",28.3844811445981,24.0170708805043,-0.213668376260952,0.164952010220687
"1793","PIGO",6,7,"phosphatidylinositol glycan anchor biosynthesis class O",18.960906307379,15.9773484850118,-0.211341415844046,0.144515528826297
"1794","PIGS",6,7,"phosphatidylinositol glycan anchor biosynthesis class S",34.3386055791681,35.437147456999,-0.0104771815991909,0.953423955599453
"1795","PIGW",3,7,"phosphatidylinositol glycan anchor biosynthesis class W",18.2726158212408,9.71747761127892,-0.67534389480785,5.82767634289427e-06
"1796","PIGZ",3,7,"phosphatidylinositol glycan anchor biosynthesis class Z",1.71201156384119,3.2237877300276,0.596810030637947,0.00203849937860599
"1797","PIH1D2",3,7,"PIH1 domain containing 2",1.40987590947089,1.24348929498477,-0.180282795956289,0.649401890614869
"1798","PIN4P1",1,7,"peptidylprolyl cis/trans isomerase, NIMA-interacting 4 pseudogene 1",0.145506090578956,0.19994449319137,NA,NA
"1799","PIP4K2A",1,7,"phosphatidylinositol-5-phosphate 4-kinase type 2 alpha",16.3516098769612,20.0704918155932,0.160908064087551,0.281862745546123
"1800","PITHD1",4,7,"PITH domain containing 1",72.0392300855398,60.6915253119725,-0.211839576532051,0.139093633646445
"1801","PITPNA-AS1",3,7,"PITPNA antisense RNA 1",17.2282869829914,12.9221322514537,-0.316089445081701,0.126253643414269
"1802","PITRM1",6,7,"pitrilysin metallopeptidase 1",81.0680855825907,88.3140395313306,0.0397893819780206,0.795068957552279
"1803","PITX3",3,7,"paired like homeodomain 3",0,0,NA,NA
"1804","PKD1L3",6,5,"polycystin 1 like 3, transient receptor potential channel interacting",0,0,NA,NA
"1805","PKHD1L1",3,5,"PKHD1 like 1",0.00185933042420985,0,NA,NA
"1806","PKI55",6,5,NA,NA,NA,NA,NA
"1807","PLA2G1B",6,7,"phospholipase A2 group IB",0.0601767094615273,0,NA,NA
"1808","PLAG1",6,7,"PLAG1 zinc finger",0.140699002380136,0.258163088297028,0.559552475039437,0.134440244762142
"1809","PLAGL2",3,7,"PLAG1 like zinc finger 2",7.661230573426,8.68650302932737,0.0971402705998973,0.554096896173891
"1810","PLAUR",6,7,"plasminogen activator, urokinase receptor",36.4316696139312,49.1659969760983,0.283919954859799,0.276121306616745
"1811","PLCB1",4,7,"phospholipase C beta 1",0.494024619853571,0.281742525844558,-0.407024184615829,0.562485133423159
"1812","PLCE1",1,7,"phospholipase C epsilon 1",0.612994011711972,1.16824846478115,0.617381535384454,0.0112711417944119
"1813","PLCL1",6,7,"phospholipase C like 1 (inactive)",0.0500946685223025,0.0461084764319049,NA,NA
"1814","PLCXD3",3,5,"phosphatidylinositol specific phospholipase C X domain containing 3",0,0.00336829034577826,NA,NA
"1815","PLEK2",1,7,"pleckstrin 2",101.578779180843,115.498580562347,0.103651933067479,0.672488165789733
"1816","PLEKHA2",6,7,"pleckstrin homology domain containing A2",21.3519129932527,22.7976816711531,0.047117282547772,0.832622211667768
"1817","PLEKHM3",6,7,"pleckstrin homology domain containing M3",1.67893512144247,2.93346383726017,0.568249996329269,0.0494877373068123
"1818","PLEKHO1",3,7,"pleckstrin homology domain containing O1",19.4569786410136,20.0098881123222,0.0170700385674922,0.962456963695717
"1819","PLGLA",1,7,"plasminogen like A (pseudogene)",0.0357960721858072,0.0375005295869465,NA,NA
"1820","PLIN3",6,7,"perilipin 3",117.261961740403,173.474567593691,0.349416566818597,0.00336452660537706
"1821","PLK2",3,7,"polo like kinase 2",15.942201643568,31.5555970395591,0.638711626684988,4.88844690082997e-07
"1822","PLOD2",6,7,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",77.0635969580567,336.425480763762,1.44173603659107,1.3482761638806e-40
"1823","PLP2",4,7,"proteolipid protein 2",641.900107783489,684.615680297973,0.0376858314834383,0.884013594692063
"1824","PLRG1",6,7,"pleiotropic regulator 1",55.957239744715,55.6240764408694,-0.0509710960700666,0.747944210681342
"1825","PLSCR1",6,7,"phospholipid scramblase 1",20.6171746689587,19.9556309228191,-0.0775482128245365,0.651605891373701
"1826","PLVAP",1,7,"plasmalemma vesicle associated protein",0.184694311259632,0.0243296337976665,NA,NA
"1827","PMPCA",6,5,"peptidase, mitochondrial processing alpha subunit",100.821486207027,76.4554350744974,-0.31193051751352,0.045892190592474
"1828","PNLIPRP2",3,5,"pancreatic lipase related protein 2 (gene/pseudogene)",0.0193303749667199,0,NA,NA
"1829","PNMA2",4,7,"PNMA family member 2",0.0325180060243907,0.0413023558341933,NA,NA
"1830","PNPLA2",6,7,"patatin like phospholipase domain containing 2",36.8104226989021,42.9532213730762,0.123314438440897,0.543252752409017
"1831","PNPLA7",6,7,"patatin like phospholipase domain containing 7",0.198957476099929,0.374742372151219,0.557155465206176,0.184076245444123
