gene	order	color	sort1	group1
chr19;52642191;52644191;uc002pym.3;-;ZNF616	15185	#0092FFFF	5	5
chr19;52692054;52694054;uc002pyp.3;+;PPP2R1A	905	#FF0000FF	1	1
chr19;52771823;52773823;uc002pyr.1;+;ZNF766	20356	#FF00DBFF	7	7
chr19;52838497;52840497;uc002pyx.4;+;ZNF610	10022	#00FF92FF	4	4
chr19;52872169;52874169;uc002pzc.3;+;ZNF880	10023	#00FF92FF	4	4
chr19;52900120;52902120;uc002pzh.3;+;ZNF528	10024	#00FF92FF	4	4
chr19;52933660;52935660;uc002pzk.3;+;ZNF534	15186	#0092FFFF	5	5
chr19;52955828;52957828;uc002pzp.4;+;ZNF578	15187	#0092FFFF	5	5
chr19;53098936;53100936;uc002pzt.3;+;ZNF137P	15188	#0092FFFF	5	5
chr19;53289034;53291034;uc002qab.4;-;ZNF600	10025	#00FF92FF	4	4
chr19;53323922;53325922;uc002qad.3;-;ZNF28	20357	#FF00DBFF	7	7
chr19;53359902;53361902;uc002qaf.3;-;ZNF468	5590	#49FF00FF	3	3
chr19;53465164;53467164;uc002qam.2;-;ZNF816	2965	#FFDB00FF	2	2
chr19;53495784;53497784;uc002qan.4;-;ZNF702P	906	#FF0000FF	1	1
chr19;53516343;53518343;uc002qap.3;+;ERVV-1	10026	#00FF92FF	4	4
chr19;53605687;53607687;uc002qar.4;-;ZNF160	2966	#FFDB00FF	2	2
chr19;53635173;53637173;uc002qaw.3;-;ZNF415	15189	#0092FFFF	5	5
chr19;53757111;53759111;uc002qbg.1;-;ZNF677	2967	#FFDB00FF	2	2
chr19;53760544;53762544;uc002qbi.2;+;VN1R2	17676	#4900FFFF	6	6
chr19;53793875;53795875;uc002qbk.3;-;BIRC8	15190	#0092FFFF	5	5
chr19;53897396;53899396;uc002qbm.3;+;ZNF765	907	#FF0000FF	1	1
chr19;53969988;53971988;uc002qbu.2;+;ZNF813	15191	#0092FFFF	5	5
chr19;54134309;54136309;uc002qcf.1;+;DPRX	20358	#FF00DBFF	7	7
chr19;54368610;54370610;uc002qcl.3;+;MYADM	2968	#FFDB00FF	2	2
chr19;54384466;54386466;uc002qcq.1;+;PRKCG	10027	#00FF92FF	4	4
chr19;54414990;54416990;uc002qcr.2;+;CACNG7	17677	#4900FFFF	6	6
chr19;54465289;54467289;uc002qcs.2;+;CACNG8	10028	#00FF92FF	4	4
chr19;54494541;54496541;uc002qct.3;+;CACNG6	10029	#00FF92FF	4	4
chr19;54603242;54605242;uc002qda.3;-;OSCAR	10030	#00FF92FF	4	4
chr19;54605159;54607159;uc002qde.3;+;NDUFA3	908	#FF0000FF	1	1
chr19;54617789;54619789;uc002qdh.2;+;PRPF31	10031	#00FF92FF	4	4
chr19;54640435;54642435;uc002qdj.2;+;CNOT3	10032	#00FF92FF	4	4
chr19;54662446;54664446;uc002qdm.3;-;LENG1	10033	#00FF92FF	4	4
chr19;54692733;54694733;uc002qdr.3;-;MBOAT7	20359	#FF00DBFF	7	7
chr19;54694103;54696103;uc002qdw.3;+;TSEN34	5591	#49FF00FF	3	3
chr19;54703725;54705725;uc002qdx.3;+;RPS9	20360	#FF00DBFF	7	7
chr19;54725959;54727959;uc002qee.1;-;LILRB3	10034	#00FF92FF	4	4
chr19;54760167;54762167;uc002qey.3;-;LILRB5	2969	#FFDB00FF	2	2
chr19;54784033;54786033;uc002qfb.3;-;LILRB2	17678	#4900FFFF	6	6
chr19;54823409;54825409;uc002qfe.3;-;LILRA5	10035	#00FF92FF	4	4
chr19;54849421;54851421;uc002qfj.3;-;LILRA4	17679	#4900FFFF	6	6
chr19;54875721;54877721;uc002qfk.1;-;LAIR1	20361	#FF00DBFF	7	7
chr19;54925604;54927604;uc002qfr.3;+;TTYH1	10036	#00FF92FF	4	4
chr19;54959064;54961064;uc002qfw.2;+;LENG8	5592	#49FF00FF	3	3
chr19;54983422;54985422;uc002qfz.1;-;CDC42EP5	5593	#49FF00FF	3	3
chr19;55013012;55015012;uc002qgc.3;+;LAIR2	17680	#4900FFFF	6	6
chr19;55104040;55106040;uc002qgh.2;+;LILRA1	5594	#49FF00FF	3	3
chr19;55140967;55142967;uc002qgm.3;+;LILRB1	2970	#FFDB00FF	2	2
chr19;55173123;55175123;uc002qgp.3;+;LILRB4	15192	#0092FFFF	5	5
chr19;55218600;55220600;uc002qgs.1;+;LILRP2	15193	#0092FFFF	5	5
chr19;55234983;55236983;uc002qgu.1;+;KIR3DL3	15194	#0092FFFF	5	5
chr19;55360897;55362897;uc002qho.4;+;KIR3DL2	10037	#00FF92FF	4	4
chr19;55384548;55386548;uc002qhr.1;+;FCAR	10038	#00FF92FF	4	4
chr19;55416507;55418507;uc002qib.2;+;NCR1	10039	#00FF92FF	4	4
chr19;55548632;55550632;uc002qil.3;-;GP6	15195	#0092FFFF	5	5
chr19;55573585;55575585;uc002qio.3;-;RDH13	15196	#0092FFFF	5	5
chr19;55586220;55588220;uc002qis.4;+;EPS8L1	10040	#00FF92FF	4	4
chr19;55627968;55629968;uc002qix.4;-;PPP1R12C	10041	#00FF92FF	4	4
chr19;55659606;55661606;uc002qjb.4;-;TNNT1	15197	#0092FFFF	5	5
chr19;55667957;55669957;uc002qjg.4;-;TNNI3	2971	#FFDB00FF	2	2
chr19;55677090;55679090;uc002qjl.2;-;DNAAF3	909	#FF0000FF	1	1
chr19;55690720;55692720;uc002qjn.1;-;SYT5	10042	#00FF92FF	4	4
chr19;55719874;55721874;uc002qjq.3;-;PTPRH	15198	#0092FFFF	5	5
chr19;55739632;55741632;uc002qju.3;-;TMEM86B	10043	#00FF92FF	4	4
chr19;55769038;55771038;uc002qjw.4;-;PPP6R1	5595	#49FF00FF	3	3
chr19;55790751;55792751;uc002qkd.3;-;HSPBP1	20362	#FF00DBFF	7	7
chr19;55794533;55796533;uc002qkg.3;+;BRSK1	10044	#00FF92FF	4	4
chr19;55850220;55852220;uc002qkj.4;+;SUV420H2	5596	#49FF00FF	3	3
chr19;55865463;55867463;uc002qkn.3;-;COX6B2	5597	#49FF00FF	3	3
chr19;55873620;55875620;uc002qkr.2;-;FAM71E2	10045	#00FF92FF	4	4
chr19;55880831;55882831;uc002qks.2;-;IL11	10046	#00FF92FF	4	4
chr19;55887203;55889203;uc002qkt.1;+;TMEM190	15199	#0092FFFF	5	5
chr19;55894627;55896627;uc002qku.3;-;TMEM238	5598	#49FF00FF	3	3
chr19;55918325;55920325;uc002qkx.1;-;UBE2S	10047	#00FF92FF	4	4
chr19;55953230;55955230;uc002qkz.3;-;SHISA7	10048	#00FF92FF	4	4
chr19;55972049;55974049;uc002qla.3;-;ISOC2	20363	#FF00DBFF	7	7
chr19;55986698;55988698;uc002qld.3;+;ZNF628	5599	#49FF00FF	3	3
chr19;55995556;55997556;uc002qle.2;+;NAT14	910	#FF0000FF	1	1
chr19;55998869;56000869;uc002qlg.4;+;SSC5D	10049	#00FF92FF	4	4
chr19;56091211;56093211;uc002qlh.3;-;ZNF579	5600	#49FF00FF	3	3
chr19;56109893;56111893;uc002qli.4;-;FIZ1	10050	#00FF92FF	4	4
chr19;56110729;56112729;uc002qlk.1;+;ZNF524	10051	#00FF92FF	4	4
chr19;56134941;56136941;uc002qll.1;-;ZNF784	10052	#00FF92FF	4	4
chr19;56151391;56153391;uc002qlo.3;+;ZNF580	10053	#00FF92FF	4	4
chr19;56153985;56155985;uc002qlq.3;+;ZNF581	10054	#00FF92FF	4	4
chr19;56157953;56159953;uc002qlr.3;+;CCDC106	10055	#00FF92FF	4	4
chr19;56164415;56166415;uc002qlu.3;+;U2AF2	20364	#FF00DBFF	7	7
chr19;56186990;56188990;uc002qlx.3;+;EPN1	17681	#4900FFFF	6	6
chr19;56248768;56250768;uc002qly.3;-;NLRP9	2972	#FFDB00FF	2	2
chr19;56346943;56348943;uc002qmd.4;+;NLRP4	15200	#0092FFFF	5	5
chr19;56458197;56460197;uc002qmh.3;+;NLRP8	17682	#4900FFFF	6	6
chr19;56510091;56512091;uc002qmj.3;+;NLRP5	17683	#4900FFFF	6	6
chr19;56651534;56653534;uc002qmm.3;+;ZNF444	10056	#00FF92FF	4	4
chr19;56686388;56688388;uc002qmo.1;+;GALP	10057	#00FF92FF	4	4
chr19;56738659;56740659;uc002qmq.3;-;ZSCAN5A	2973	#FFDB00FF	2	2
chr19;56903889;56905889;uc002qmz.1;-;ZNF582	10058	#00FF92FF	4	4
chr19;56904044;56906044;uc002qnb.2;+;ZNF582-AS1	2974	#FFDB00FF	2	2
chr19;56987770;56989770;uc002qnd.3;-;ZNF667	10059	#00FF92FF	4	4
chr19;56988242;56990242;uc002qnf.3;+;ZNF667-AS1	17684	#4900FFFF	6	6
chr19;57018211;57020211;uc002qnh.3;+;ZNF471	10060	#00FF92FF	4	4
chr19;57049316;57051316;uc002qnj.3;+;ZFP28	10061	#00FF92FF	4	4
chr19;57077889;57079889;uc002qnl.4;+;ZNF470	17685	#4900FFFF	6	6
chr19;57105663;57107663;uc002qnm.4;+;ZNF71	10062	#00FF92FF	4	4
chr19;57655570;57657570;uc002qnz.1;-;ZIM3	17686	#4900FFFF	6	6
chr19;57677856;57679856;uc002qoa.1;-;DUXA	17687	#4900FFFF	6	6
chr19;57701867;57703867;uc002qob.3;+;ZNF264	20365	#FF00DBFF	7	7
chr19;57741427;57743427;uc002qoe.3;+;AURKC	15201	#0092FFFF	5	5
chr19;57790852;57792852;uc002qog.2;+;ZNF460	20366	#FF00DBFF	7	7
chr19;57830864;57832864;uc002qoi.2;+;ZNF543	911	#FF0000FF	1	1
chr19;57873878;57875878;uc002qol.3;+;ZNF547	20367	#FF00DBFF	7	7
chr19;57900217;57902217;uc002qon.3;+;ZNF548	20368	#FF00DBFF	7	7
chr19;57921528;57923528;uc002qoo.1;+;ZNF17	912	#FF0000FF	1	1
chr19;57945692;57947692;uc002qoq.2;+;ZNF749	20369	#FF00DBFF	7	7
chr19;57967107;57969107;uc002qos.2;-;VN1R1	15202	#0092FFFF	5	5
chr19;57987938;57989938;uc002qot.3;-;ZNF772	15203	#0092FFFF	5	5
chr19;58010308;58012308;uc002qox.3;+;ZNF773	20370	#FF00DBFF	7	7
chr19;58037692;58039692;uc002qpb.2;+;ZNF549	20371	#FF00DBFF	7	7
chr19;58089243;58091243;uc002qpf.3;-;ZNF416	10063	#00FF92FF	4	4
chr19;58094627;58096627;uc002qpg.3;+;ZIK1	15204	#0092FFFF	5	5
chr19;58110252;58112252;uc002qpk.2;+;ZNF530	913	#FF0000FF	1	1
chr19;58124829;58126829;uc002qpn.2;+;ZNF134	10064	#00FF92FF	4	4
chr19;58179302;58181302;uc002qpu.3;+;ZSCAN4	2975	#FFDB00FF	2	2
chr19;58192336;58194336;uc002qpw.5;+;ZNF551	20372	#FF00DBFF	7	7
chr19;58237995;58239995;uc002qpz.4;-;ZNF671	15205	#0092FFFF	5	5
chr19;58280019;58282019;uc002qqd.3;+;ZNF586	20373	#FF00DBFF	7	7
chr19;58325281;58327281;uc002qqg.3;-;ZNF552	20374	#FF00DBFF	7	7
chr19;58360180;58362180;uc002qql.3;+;ZNF587	2976	#FFDB00FF	2	2
chr19;58399442;58401442;uc002qqo.2;-;ZNF814	15206	#0092FFFF	5	5
chr19;58426978;58428978;uc002qqq.3;-;ZNF417	914	#FF0000FF	1	1
chr19;58445740;58447740;uc002qqs.1;-;ZNF418	2977	#FFDB00FF	2	2
chr19;58458077;58460077;uc002qqu.3;-;ZNF256	15207	#0092FFFF	5	5
chr19;58484902;58486902;uc002qqv.3;-;C19orf18	17688	#4900FFFF	6	6
chr19;58513714;58515714;uc002qqw.3;-;ZNF606	17689	#4900FFFF	6	6
chr19;58544433;58546433;uc002qrc.1;+;ZSCAN1	10065	#00FF92FF	4	4
chr19;58569606;58571606;uc002qrg.3;+;ZNF135	2978	#FFDB00FF	2	2
chr19;58661148;58663148;uc002qrn.3;-;ZNF329	2979	#FFDB00FF	2	2
chr19;58693395;58695395;uc002qrs.1;+;ZNF274	20375	#FF00DBFF	7	7
chr19;58789317;58791317;uc002qry.1;+;ZNF8	5601	#49FF00FF	3	3
chr19;58837384;58839384;uc002qsc.2;+;ZSCAN22	5602	#49FF00FF	3	3
chr19;58863865;58865865;uc002qsd.4;-;A1BG	15208	#0092FFFF	5	5
chr19;58862335;58864335;uc002qsg.3;+;A1BG-AS1	10066	#00FF92FF	4	4
chr19;58873214;58875214;uc002qsi.2;-;ZNF497	5603	#49FF00FF	3	3
chr19;58891389;58893389;uc002qsl.4;-;ZNF837	915	#FF0000FF	1	1
chr19;58897635;58899635;uc002qsn.3;+;RPS5	15209	#0092FFFF	5	5
chr19;58919062;58921062;uc002qsp.3;+;ZNF584	20376	#FF00DBFF	7	7
chr19;58950589;58952589;uc002qst.4;-;ZNF132	10067	#00FF92FF	4	4
chr19;58961970;58963970;uc002qsv.1;+;ZNF324B	5604	#49FF00FF	3	3
chr19;58977411;58979411;uc002qsw.2;+;ZNF324	5605	#49FF00FF	3	3
chr19;58986794;58988794;uc002qsz.3;+;ZNF446	10068	#00FF92FF	4	4
chr19;59022432;59024432;uc002qtc.2;-;SLC27A5	10069	#00FF92FF	4	4
chr19;59029921;59031921;uc002qtd.3;-;ZBTB45	5606	#49FF00FF	3	3
chr19;59054835;59056835;uc002qtg.1;+;TRIM28	10070	#00FF92FF	4	4
chr19;59065486;59067486;uc002qtk.3;-;CHMP2A	916	#FF0000FF	1	1
chr19;59069343;59071343;uc002qtl.4;-;UBE2M	5607	#49FF00FF	3	3
chr19;59069552;59071552;uc002qtm.4;+;LOC100131691	20377	#FF00DBFF	7	7
chr19;59083942;59085942;uc002qtn.3;-;MZF1	20378	#FF00DBFF	7	7
chr1;143912143;143914143;uc002qvn.1;-;FAM72D	10071	#00FF92FF	4	4
chr2;263068;265068;uc002qvx.3;-;SH3YL1	10072	#00FF92FF	4	4
chr2;263868;265868;uc002qwf.3;+;ACP1	10073	#00FF92FF	4	4
chr2;287308;289308;uc002qwi.4;-;FAM150B	10074	#00FF92FF	4	4
chr2;676439;678439;uc002qwl.3;-;TMEM18	5608	#49FF00FF	3	3
chr2;945553;947553;uc002qwq.3;+;SNTG2	10075	#00FF92FF	4	4
chr2;1416232;1418232;uc002qww.3;+;TPO	17690	#4900FFFF	6	6
chr2;1747291;1749291;uc002qxa.3;-;PXDN	10076	#00FF92FF	4	4
chr2;2334045;2336045;uc002qxd.3;-;MYT1L	15210	#0092FFFF	5	5
chr2;2322003;2324003;uc002qxg.1;+;LOC730811	15211	#0092FFFF	5	5
chr2;3380653;3382653;uc002qxj.2;-;TSSC1	917	#FF0000FF	1	1
chr2;3382445;3384445;uc002qxm.1;+;TRAPPC12	918	#FF0000FF	1	1
chr2;3522350;3524350;uc002qxp.4;-;ADI1	20379	#FF00DBFF	7	7
chr2;3604940;3606940;uc002qxt.3;-;RNASEH1	5609	#49FF00FF	3	3
chr2;3604975;3606975;uc002qxu.3;+;LOC100506054	919	#FF0000FF	1	1
chr2;3621852;3623852;uc002qxw.3;+;RPS7	10077	#00FF92FF	4	4
chr2;4020622;4022622;uc002qyg.4;-;LOC100505964	15212	#0092FFFF	5	5
chr2;4702812;4704812;uc002qyi.3;-;LOC727982	15213	#0092FFFF	5	5
chr2;5831798;5833798;uc002qyj.3;+;SOX11	10078	#00FF92FF	4	4
chr2;6071818;6073818;uc002qyk.2;+;LOC150622	10079	#00FF92FF	4	4
chr2;6909442;6911442;uc002qym.2;-;LINC00487	15214	#0092FFFF	5	5
chr2;7004950;7006950;uc002qyo.4;-;CMPK2	10080	#00FF92FF	4	4
chr2;7016795;7018795;uc002qyp.1;+;RSAD2	920	#FF0000FF	1	1
chr2;7057813;7059813;uc002qyq.2;-;RNF144A-AS1	17691	#4900FFFF	6	6
chr2;7056522;7058522;uc002qys.3;+;RNF144A	15215	#0092FFFF	5	5
chr2;7560391;7562391;uc002qyv.3;+;LOC100506274	15216	#0092FFFF	5	5
chr2;8821112;8823112;uc002qza.3;+;ID2	5610	#49FF00FF	3	3
chr2;8976755;8978755;uc002qzc.2;-;KIDINS220	20380	#FF00DBFF	7	7
chr2;9142876;9144876;uc002qzg.1;-;MBOAT2	5611	#49FF00FF	3	3
chr2;9345893;9347893;uc002qzh.2;+;ASAP2	10081	#00FF92FF	4	4
chr2;9562643;9564643;uc002qzj.3;-;ITGB1BP1	921	#FF0000FF	1	1
chr2;9562665;9564665;uc002qzo.2;+;CPSF3	20381	#FF00DBFF	7	7
chr2;9613669;9615669;uc002qzr.3;+;IAH1	20382	#FF00DBFF	7	7
chr2;9694917;9696917;uc002qzu.3;-;ADAM17	5612	#49FF00FF	3	3
chr2;9770106;9772106;uc002qzx.3;-;YWHAQ	5613	#49FF00FF	3	3
chr2;9982570;9984570;uc002qzz.3;+;TAF1B	20383	#FF00DBFF	7	7
chr2;10090791;10092791;uc002raa.3;+;GRHL1	10082	#00FF92FF	4	4
chr2;10182681;10184681;uc002raf.1;+;KLF11	10083	#00FF92FF	4	4
chr2;10219538;10221538;uc002rag.2;-;CYS1	10084	#00FF92FF	4	4
chr2;10587453;10589453;uc002rao.1;-;ODC1	10085	#00FF92FF	4	4
chr2;10829113;10831113;uc002raq.3;-;NOL10	20384	#FF00DBFF	7	7
chr2;10860774;10862774;uc002ras.3;+;ATP6V1C2	10086	#00FF92FF	4	4
chr2;10951960;10953960;uc002rau.3;-;PDIA6	10087	#00FF92FF	4	4
chr2;11051062;11053062;uc002rax.3;+;KCNF1	10088	#00FF92FF	4	4
chr2;11294539;11296539;uc002rbc.3;+;PQLC3	922	#FF0000FF	1	1
chr2;11483711;11485711;uc002rbd.1;-;ROCK2	10089	#00FF92FF	4	4
chr2;11605303;11607303;uc002rbh.4;-;E2F6	923	#FF0000FF	1	1
chr2;11673241;11675241;uc002rbk.1;+;GREB1	15217	#0092FFFF	5	5
chr2;11809329;11811329;uc002rbq.4;-;NTSR2	15218	#0092FFFF	5	5
chr2;12855997;12857997;uc002rbv.4;+;TRIB2	5614	#49FF00FF	3	3
chr2;13146138;13148138;uc002rbw.2;-;LOC100506474	17692	#4900FFFF	6	6
chr2;14771809;14773809;uc002rbz.2;+;FAM84A	924	#FF0000FF	1	1
chr2;15700472;15702472;uc002rcc.2;-;NBAS	20385	#FF00DBFF	7	7
chr2;15730744;15732744;uc002rce.4;+;DDX1	20386	#FF00DBFF	7	7
chr2;16080845;16082845;uc002rch.2;-;MYCNOS	17693	#4900FFFF	6	6
chr2;16079682;16081682;uc002rci.3;+;MYCN	5615	#49FF00FF	3	3
chr2;16846134;16848134;uc002rck.2;-;FAM49A	2980	#FFDB00FF	2	2
chr2;17698706;17700706;uc002rcl.1;-;RAD51AP2	10090	#00FF92FF	4	4
chr2;17720806;17722806;uc002rcm.3;+;VSNL1	5616	#49FF00FF	3	3
chr2;17934096;17936096;uc002rcn.3;-;SMC6	5617	#49FF00FF	3	3
chr2;17934176;17936176;uc002rct.2;+;GEN1	5618	#49FF00FF	3	3
chr2;18058944;18060944;uc002rcw.3;+;KCNS3	925	#FF0000FF	1	1
chr2;19557372;19559372;uc002rdc.3;-;OSR1	926	#FF0000FF	1	1
chr2;20067614;20069614;uc002rdf.3;+;LINC00954	10091	#00FF92FF	4	4
chr2;20100744;20102744;uc002rdg.3;-;TTC32	10092	#00FF92FF	4	4
chr2;20188884;20190884;uc002rdi.3;-;WDR35	20387	#FF00DBFF	7	7
chr2;20211455;20213455;uc002rdl.3;-;MATN3	927	#FF0000FF	1	1
chr2;20250789;20252789;uc002rdm.3;-;LAPTM4A	10093	#00FF92FF	4	4
chr2;20423927;20425927;uc002rdo.1;-;SDC1	10094	#00FF92FF	4	4
chr2;20526139;20528139;uc002rds.1;-;PUM2	15219	#0092FFFF	5	5
chr2;20645834;20647834;uc002rdv.3;+;RHOB	10095	#00FF92FF	4	4
chr2;20849864;20851864;uc002rdw.1;-;HS1BP3	928	#FF0000FF	1	1
chr2;20865423;20867423;uc002rdz.1;+;GDF7	10096	#00FF92FF	4	4
chr2;21021827;21023827;uc002rec.3;-;C2orf43	15220	#0092FFFF	5	5
chr2;21265945;21267945;uc002red.3;-;APOB	2981	#FFDB00FF	2	2
chr2;21932524;21934524;uc002ree.2;-;LOC645949	10097	#00FF92FF	4	4
chr2;24148936;24150936;uc002rek.4;-;ATAD2B	20388	#FF00DBFF	7	7
chr2;24162375;24164375;uc002ren.3;+;UBXN2A	5619	#49FF00FF	3	3
chr2;24231952;24233952;uc002reo.2;+;MFSD2B	2982	#FFDB00FF	2	2
chr2;24269296;24271296;uc002rep.2;-;C2orf44	10098	#00FF92FF	4	4
chr2;24271583;24273583;uc002rer.3;+;FKBP1B	10099	#00FF92FF	4	4
chr2;24298314;24300314;uc002rev.3;-;SF3B14	929	#FF0000FF	1	1
chr2;24307085;24309085;uc002rez.2;-;TP53I3	930	#FF0000FF	1	1
chr2;24345151;24347151;uc002rfa.1;-;PFN4	20389	#FF00DBFF	7	7
chr2;24396971;24398971;uc002rfc.3;+;FAM228A	931	#FF0000FF	1	1
chr2;24582397;24584397;uc002rfe.2;-;ITSN2	5620	#49FF00FF	3	3
chr2;24806344;24808344;uc002rfk.3;+;NCOA1	17694	#4900FFFF	6	6
chr2;25015251;25017251;uc002rfm.3;-;PTRHD1	5621	#49FF00FF	3	3
chr2;25015174;25017174;uc002rfp.2;+;CENPO	932	#FF0000FF	1	1
chr2;25141055;25143055;uc002rfs.4;-;ADCY3	5622	#49FF00FF	3	3
chr2;25193963;25195963;uc002rft.2;-;DNAJC27	5623	#49FF00FF	3	3
chr2;25193980;25195980;uc002rfv.4;+;DNAJC27-AS1	20390	#FF00DBFF	7	7
chr2;25390559;25392559;uc002rfz.1;-;POMC	15221	#0092FFFF	5	5
chr2;25563784;25565784;uc002rgc.4;-;DNMT3A	10100	#00FF92FF	4	4
chr2;25895516;25897516;uc002rgh.4;-;DTNB	5624	#49FF00FF	3	3
chr2;26100312;26102312;uc002rgs.2;-;ASXL2	20391	#FF00DBFF	7	7
chr2;26204443;26206443;uc002rgu.2;-;KIF3C	933	#FF0000FF	1	1
chr2;26255728;26257728;uc002rgv.3;+;RAB10	5625	#49FF00FF	3	3
chr2;26394959;26396959;uc002rgw.2;+;GAREML	10101	#00FF92FF	4	4
chr2;26466594;26468594;uc002rgy.3;-;HADHA	5626	#49FF00FF	3	3
chr2;26466615;26468615;uc002rgz.3;+;HADHB	934	#FF0000FF	1	1
chr2;26540917;26542917;uc002rhe.4;-;GPR113	17695	#4900FFFF	6	6
chr2;26623783;26625783;uc002rhg.2;+;DRC1	2983	#FFDB00FF	2	2
chr2;26780566;26782566;uc002rhk.3;-;OTOF	17696	#4900FFFF	6	6
chr2;26863211;26865211;uc002rhm.3;-;CIB4	20392	#FF00DBFF	7	7
chr2;26914580;26916580;uc002rhn.2;+;KCNK3	10102	#00FF92FF	4	4
chr2;26986141;26988141;uc002rhp.1;+;SLC35F6	10103	#00FF92FF	4	4
chr2;27007881;27009881;uc002rhr.3;+;CENPA	10104	#00FF92FF	4	4
chr2;27069968;27071968;uc002rhu.4;+;DPYSL5	10105	#00FF92FF	4	4
chr2;27192524;27194524;uc002rhw.3;+;MAPRE3	5627	#49FF00FF	3	3
chr2;27254773;27256773;uc002ria.4;+;TMEM214	10106	#00FF92FF	4	4
chr2;27273490;27275490;uc002rie.3;+;AGBL5	935	#FF0000FF	1	1
chr2;27293567;27295567;uc002rig.3;-;OST4	5628	#49FF00FF	3	3
chr2;27300434;27302434;uc002rii.4;+;EMILIN1	2984	#FFDB00FF	2	2
chr2;27308610;27310610;uc002rim.2;+;KHK	20393	#FF00DBFF	7	7
chr2;27340773;27342773;uc002riq.3;-;CGREF1	20394	#FF00DBFF	7	7
chr2;27345656;27347656;uc002rit.3;+;ABHD1	5629	#49FF00FF	3	3
chr2;27356542;27358542;uc002rix.1;-;PREB	20395	#FF00DBFF	7	7
chr2;27361332;27363332;uc002rjb.2;-;C2orf53	17697	#4900FFFF	6	6
chr2;27434175;27436175;uc002rjd.3;-;SLC5A6	5630	#49FF00FF	3	3
chr2;27433898;27435898;uc002rjf.3;+;ATRAID	5631	#49FF00FF	3	3
chr2;27439257;27441257;uc002rji.3;+;CAD	20396	#FF00DBFF	7	7
chr2;27484960;27486960;uc002rjk.3;-;SLC30A3	10107	#00FF92FF	4	4
chr2;27497288;27499288;uc002rjl.1;+;DNAJC5G	2985	#FFDB00FF	2	2
chr2;27504296;27506296;uc002rjn.3;+;TRIM54	15222	#0092FFFF	5	5
chr2;27530130;27532130;uc002rjp.1;-;UCN	10108	#00FF92FF	4	4
chr2;27544969;27546969;uc002rjs.3;-;MPV17	936	#FF0000FF	1	1
chr2;27578901;27580901;uc002rjw.2;-;GTF3C2	5632	#49FF00FF	3	3
chr2;27557408;27559408;uc002rjy.3;+;LOC100505624	2986	#FFDB00FF	2	2
chr2;27591919;27593919;uc002rjz.3;-;EIF2B4	10109	#00FF92FF	4	4
chr2;27592362;27594362;uc002rkg.2;+;SNX17	937	#FF0000FF	1	1
chr2;27602611;27604611;uc002rkk.3;-;ZNF513	5633	#49FF00FF	3	3
chr2;27631550;27633550;uc002rkl.4;-;PPM1G	938	#FF0000FF	1	1
chr2;27615443;27617443;uc002rkn.1;-;FTH1P3	10110	#00FF92FF	4	4
chr2;27650184;27652184;uc002rkp.3;+;NRBP1	2987	#FFDB00FF	2	2
chr2;27664232;27666232;uc002rks.3;+;KRTCAP3	20397	#FF00DBFF	7	7
chr2;27711571;27713571;uc002rku.3;-;IFT172	10111	#00FF92FF	4	4
chr2;27717126;27719126;uc002rkx.3;-;FNDC4	10112	#00FF92FF	4	4
chr2;27718705;27720705;uc002rky.3;+;GCKR	10113	#00FF92FF	4	4
chr2;27798388;27800388;uc002rkz.4;+;C2orf16	2988	#FFDB00FF	2	2
chr2;27804835;27806835;uc002rla.4;+;ZNF512	20398	#FF00DBFF	7	7
chr2;27850745;27852745;uc002rld.3;-;CCDC121	5634	#49FF00FF	3	3
chr2;27885449;27887449;uc002rli.1;-;SUPT7L	20399	#FF00DBFF	7	7
chr2;27885337;27887337;uc002rlk.4;+;SLC4A1AP	10114	#00FF92FF	4	4
chr2;27993583;27995583;uc002rlm.1;+;MRPL33	20400	#FF00DBFF	7	7
chr2;28112223;28114223;uc002rlo.1;-;RBKS	20401	#FF00DBFF	7	7
chr2;28112481;28114481;uc002rls.3;+;BRE	5635	#49FF00FF	3	3
chr2;28532326;28534326;uc002rly.3;-;LOC100505716	17698	#4900FFFF	6	6
chr2;28614778;28616778;uc002rma.3;+;FOSL2	10115	#00FF92FF	4	4
chr2;28717937;28719937;uc002rmb.2;+;PLB1	17699	#4900FFFF	6	6
chr2;28973613;28975613;uc002rmg.3;+;PPP1CB	5636	#49FF00FF	3	3
chr2;29032699;29034699;uc002rmk.3;+;SPDYA	2989	#FFDB00FF	2	2
chr2;29092175;29094175;uc002rmm.3;-;TRMT61B	5637	#49FF00FF	3	3
chr2;29116532;29118532;uc002rmo.2;+;WDR43	20402	#FF00DBFF	7	7
chr2;29135527;29137527;uc002rmp.1;+;SNORD92	17700	#4900FFFF	6	6
chr2;29148932;29150932;uc002rmq.1;+;SNORD53	10116	#00FF92FF	4	4
chr2;29296127;29298127;uc002rmt.2;-;C2orf71	939	#FF0000FF	1	1
chr2;29337307;29339307;uc002rmv.3;+;CLIP4	5638	#49FF00FF	3	3
chr2;30143477;30145477;uc002rmy.3;-;ALK	10117	#00FF92FF	4	4
chr2;30368749;30370749;uc002rmz.4;+;YPEL5	20403	#FF00DBFF	7	7
chr2;30453396;30455396;uc002rne.2;+;LBH	10118	#00FF92FF	4	4
chr2;30669136;30671136;uc002rnl.3;+;LCLAT1	20404	#FF00DBFF	7	7
