gene	order	color	sort1	group1
chr6;56953807;56955807;uc003pdm.2;+;ZNF451	6592	#49FF00FF	3	3
chr6;57036103;57038103;uc003pdr.3;+;BAG2	3986	#FFDB00FF	2	2
chr6;57086078;57088078;uc003pdt.3;-;RAB23	15987	#4900FFFF	6	6
chr6;57181421;57183421;uc003pdx.3;+;PRIM2	1433	#FF0000FF	1	1
chr6;62995100;62997100;uc003peg.2;-;KHDRBS2	20903	#FF00DBFF	7	7
chr6;64028882;64030882;uc003peh.3;-;LGSN	20904	#FF00DBFF	7	7
chr6;64280919;64282919;uc003pel.3;+;PTP4A1	15988	#4900FFFF	6	6
chr6;64355431;64357431;uc003pep.1;+;PHF3	15989	#4900FFFF	6	6
chr6;69344631;69346631;uc003pev.4;+;BAI3	3987	#FFDB00FF	2	2
chr6;70506049;70508049;uc003pfa.3;-;LMBRD1	3988	#FFDB00FF	2	2
chr6;70575447;70577447;uc003pfc.1;+;COL19A1	3989	#FFDB00FF	2	2
chr6;71011786;71013786;uc003pfg.4;-;COL9A1	11364	#0092FFFF	5	5
chr6;71135141;71137141;uc003pfj.3;+;FAM135A	15990	#4900FFFF	6	6
chr6;71275624;71277624;uc003pfq.1;+;C6orf57	1434	#FF0000FF	1	1
chr6;71376478;71378478;uc003pfr.3;+;SMAP1	1435	#FF0000FF	1	1
chr6;71665788;71667788;uc003pfv.3;-;B3GAT2	15991	#4900FFFF	6	6
chr6;71997476;71999476;uc003pfx.1;+;OGFRL1	3990	#FFDB00FF	2	2
chr6;72112324;72114324;uc003pfy.1;-;MIR30A	9047	#00FF92FF	4	4
chr6;72129448;72131448;uc003pfz.1;-;LINC00472	15992	#4900FFFF	6	6
chr6;72595405;72597405;uc003pga.4;+;RIMS1	15993	#4900FFFF	6	6
chr6;74062999;74064999;uc003pgs.2;-;DPPA5	3991	#FFDB00FF	2	2
chr6;74071399;74073399;uc003pgt.4;+;KHDC3L	20905	#FF00DBFF	7	7
chr6;74078515;74080515;uc003pgu.4;-;OOEP	6593	#49FF00FF	3	3
chr6;74103284;74105284;uc003pgw.3;+;DDX43	3992	#FFDB00FF	2	2
chr6;74161043;74163043;uc003pgx.1;-;MB21D1	3993	#FFDB00FF	2	2
chr6;74170453;74172453;uc003pgy.4;+;MTO1	9048	#00FF92FF	4	4
chr6;74229755;74231755;uc003phj.3;-;EEF1A1	20906	#FF00DBFF	7	7
chr6;74362737;74364737;uc003phn.4;-;SLC17A5	20907	#FF00DBFF	7	7
chr6;74404507;74406507;uc003php.3;+;CD109	1436	#FF0000FF	1	1
chr6;75914623;75916623;uc003phs.3;-;COL12A1	3994	#FFDB00FF	2	2
chr6;75952644;75954644;uc003phv.2;-;COX7A2	1437	#FF0000FF	1	1
chr6;75993632;75995632;uc003phw.2;-;TMEM30A	11365	#0092FFFF	5	5
chr6;76202496;76204496;uc003pia.3;-;FILIP1	15994	#4900FFFF	6	6
chr6;76310621;76312621;uc003pid.4;+;SENP6	20908	#FF00DBFF	7	7
chr6;76457908;76459908;uc003pih.1;+;MYO6	20909	#FF00DBFF	7	7
chr6;76781335;76783335;uc003pik.1;-;IMPG1	6594	#49FF00FF	3	3
chr6;78172120;78174120;uc003pil.1;-;HTR1B	15995	#4900FFFF	6	6
chr6;79576260;79578260;uc003pim.4;+;IRAK1BP1	1438	#FF0000FF	1	1
chr6;79787011;79789011;uc003pir.3;-;PHIP	6595	#49FF00FF	3	3
chr6;79942390;79944390;uc003piv.2;+;LOC100288198	6596	#49FF00FF	3	3
chr6;80246147;80248147;uc003pix.3;-;LCA5	3995	#FFDB00FF	2	2
chr6;80339999;80341999;uc003piz.1;+;SH3BGRL2	15996	#4900FFFF	6	6
chr6;80656315;80658315;uc003pja.4;-;ELOVL4	3996	#FFDB00FF	2	2
chr6;80713321;80715321;uc003pjc.3;+;TTK	15997	#4900FFFF	6	6
chr6;80815343;80817343;uc003pje.2;+;BCKDHB	9049	#00FF92FF	4	4
chr6;82461428;82463428;uc003pjg.3;-;FAM46A	9050	#00FF92FF	4	4
chr6;82956448;82958448;uc003pjl.1;-;IBTK	3997	#FFDB00FF	2	2
chr6;83072960;83074960;uc003pjo.3;+;TPBG	11366	#0092FFFF	5	5
chr6;83774545;83776545;uc003pjp.2;-;UBE3D	3998	#FFDB00FF	2	2
chr6;83902031;83904031;uc003pjx.4;+;RWDD2A	15998	#4900FFFF	6	6
chr6;84139938;84141938;uc003pjy.3;-;ME1	6597	#49FF00FF	3	3
chr6;84221193;84223193;uc003pjz.3;+;PRSS35	20910	#FF00DBFF	7	7
chr6;84417847;84419847;uc003pka.3;-;SNAP91	20911	#FF00DBFF	7	7
chr6;84561984;84563984;uc003pke.3;+;RIPPLY2	6598	#49FF00FF	3	3
chr6;84568369;84570369;uc003pkf.3;+;CYB5R4	11367	#0092FFFF	5	5
chr6;84742419;84744419;uc003pkg.4;+;MRAP2	1439	#FF0000FF	1	1
chr6;85472954;85474954;uc003pkl.2;-;TBX18	15999	#4900FFFF	6	6
chr6;86158301;86160301;uc003pko.4;+;NT5E	9051	#00FF92FF	4	4
chr6;86302629;86304629;uc003pkr.3;-;SNX14	3999	#FFDB00FF	2	2
chr6;86352043;86354043;uc003pla.2;-;SYNCRIP	4000	#FFDB00FF	2	2
chr6;86386086;86388086;uc003ple.2;-;SNORD50A	9052	#00FF92FF	4	4
chr6;87646023;87648023;uc003pli.3;+;HTR1E	20912	#FF00DBFF	7	7
chr6;87864268;87866268;uc003plm.4;+;ZNF292	11368	#0092FFFF	5	5
chr6;88031305;88033305;uc003plq.1;+;SMIM8	4001	#FFDB00FF	2	2
chr6;88116689;88118689;uc003plv.3;+;C6orf165	4002	#FFDB00FF	2	2
chr6;88298735;88300735;uc003pme.3;-;RARS2	16000	#4900FFFF	6	6
chr6;88298784;88300784;uc003pmg.3;+;ORC3	16001	#4900FFFF	6	6
chr6;88410985;88412985;uc003pmk.3;-;AKIRIN2	11369	#0092FFFF	5	5
chr6;88756506;88758506;uc003pmn.3;+;SPACA1	16002	#4900FFFF	6	6
chr6;88874767;88876767;uc003pmq.4;-;CNR1	9053	#00FF92FF	4	4
chr6;89672348;89674348;uc003pmr.2;-;RNGTT	6599	#49FF00FF	3	3
chr6;89789428;89791428;uc003pmv.3;+;PNRC1	4003	#FFDB00FF	2	2
chr6;89854768;89856768;uc003pmz.4;+;PM20D2	6600	#49FF00FF	3	3
chr6;90024018;90026018;uc003pnb.3;-;GABRR2	16003	#4900FFFF	6	6
chr6;90061619;90063619;uc003pnc.3;-;UBE2J1	9054	#00FF92FF	4	4
chr6;90120995;90122995;uc003pnd.4;-;RRAGD	16004	#4900FFFF	6	6
chr6;90141896;90143896;uc003pni.4;+;ANKRD6	16005	#4900FFFF	6	6
chr6;90347474;90349474;uc003pnm.3;-;LYRM2	4004	#FFDB00FF	2	2
chr6;90528442;90530442;uc003pnn.1;-;MDN1	9055	#00FF92FF	4	4
chr6;91005627;91007627;uc003pnw.3;-;BACH2	20913	#FF00DBFF	7	7
chr6;91296020;91298020;uc003pnz.2;-;MAP3K7	20914	#FF00DBFF	7	7
chr6;94128300;94130300;uc003poe.3;-;EPHA7	20915	#FF00DBFF	7	7
chr6;96024372;96026372;uc003poo.2;+;MANEA	20916	#FF00DBFF	7	7
chr6;96462844;96464844;uc003pop.4;+;FUT9	1440	#FF0000FF	1	1
chr6;96968701;96970701;uc003por.3;+;UFL1	20917	#FF00DBFF	7	7
chr6;97009423;97011423;uc003pot.2;+;FHL5	11370	#0092FFFF	5	5
chr6;97284353;97286353;uc003pou.3;-;GPR63	1441	#FF0000FF	1	1
chr6;97344767;97346767;uc003pow.3;-;NDUFAF4	4005	#FFDB00FF	2	2
chr6;97730052;97732052;uc003ppb.3;-;MMS22L	11371	#0092FFFF	5	5
chr6;99281579;99283579;uc003ppe.3;+;POU3F2	16006	#4900FFFF	6	6
chr6;99394849;99396849;uc003ppf.1;-;FBXL4	16007	#4900FFFF	6	6
chr6;99796531;99798531;uc003ppj.4;-;FAXC	9056	#00FF92FF	4	4
chr6;99841082;99843082;uc003ppk.3;-;COQ3	16008	#4900FFFF	6	6
chr6;99872207;99874207;uc003ppp.4;-;PNISR	20918	#FF00DBFF	7	7
chr6;99962252;99964252;uc003ppx.2;-;USP45	11372	#0092FFFF	5	5
chr6;100015690;100017690;uc003pqe.3;-;CCNC	16009	#4900FFFF	6	6
chr6;100053649;100055649;uc003pqg.1;+;PRDM13	16010	#4900FFFF	6	6
chr6;100441114;100443114;uc003pqi.1;-;MCHR2	16011	#4900FFFF	6	6
chr6;100910811;100912811;uc003pqj.4;-;SIM1	11373	#0092FFFF	5	5
chr6;101328224;101330224;uc003pqk.3;-;ASCC3	11374	#0092FFFF	5	5
chr6;101845860;101847860;uc003pqp.4;+;GRIK2	20919	#FF00DBFF	7	7
chr6;105306794;105308794;uc003pqu.1;-;HACE1	4006	#FFDB00FF	2	2
chr6;105403922;105405922;uc003pqv.2;+;LIN28B	4007	#FFDB00FF	2	2
chr6;105583543;105585543;uc003pqx.3;-;BVES	4008	#FFDB00FF	2	2
chr6;105584561;105586561;uc003pqz.3;+;BVES-AS1	16012	#4900FFFF	6	6
chr6;105626858;105628858;uc003prb.3;-;POPDC3	6601	#49FF00FF	3	3
chr6;105849999;105851999;uc003prc.3;-;PREP	9057	#00FF92FF	4	4
chr6;106533194;106535194;uc003prd.2;+;PRDM1	4009	#FFDB00FF	2	2
chr6;106772695;106774695;uc003prf.3;-;ATG5	6602	#49FF00FF	3	3
chr6;106958304;106960304;uc003prh.3;+;AIM1	4010	#FFDB00FF	2	2
chr6;107076373;107078373;uc003prj.3;-;RTN4IP1	20920	#FF00DBFF	7	7
chr6;107076440;107078440;uc003prm.3;+;QRSL1	9058	#00FF92FF	4	4
chr6;107348406;107350406;uc003prq.3;+;C6orf203	16013	#4900FFFF	6	6
chr6;107434636;107436636;uc003prs.2;-;BEND3	16014	#4900FFFF	6	6
chr6;107779779;107781779;uc003prt.2;-;PDSS2	9059	#00FF92FF	4	4
chr6;107810316;107812316;uc003prx.3;+;SOBP	9060	#00FF92FF	4	4
chr6;108278482;108280482;uc003psc.4;-;SEC63	1442	#FF0000FF	1	1
chr6;108394941;108396941;uc003psd.3;-;OSTM1	20921	#FF00DBFF	7	7
chr6;108486214;108488214;uc003psg.3;+;NR2E1	16015	#4900FFFF	6	6
chr6;108581464;108583464;uc003psh.3;-;SNX3	11375	#0092FFFF	5	5
chr6;108615097;108617097;uc003psj.3;+;LACE1	9061	#00FF92FF	4	4
chr6;108881068;108883068;uc003psm.2;+;FOXO3	16016	#4900FFFF	6	6
chr6;109168618;109170618;uc003pss.4;+;ARMC2	4011	#FFDB00FF	2	2
chr6;109414708;109416708;uc003psu.3;-;SESN1	4012	#FFDB00FF	2	2
chr6;109449506;109451506;uc003psy.4;+;CEP57L1	16017	#4900FFFF	6	6
chr6;109702762;109704762;uc003pte.3;-;CD164	20922	#FF00DBFF	7	7
chr6;109760930;109762930;uc003pti.3;+;SMPD2	9062	#00FF92FF	4	4
chr6;109776190;109778190;uc003ptk.3;-;MICAL1	16018	#4900FFFF	6	6
chr6;109803440;109805440;uc003ptl.1;-;ZBTB24	9063	#00FF92FF	4	4
chr6;110011415;110013415;uc003ptn.2;-;AK9	9064	#00FF92FF	4	4
chr6;110011423;110013423;uc003ptt.2;+;FIG4	20923	#FF00DBFF	7	7
chr6;110299297;110301297;uc003ptu.3;+;GPR6	9065	#00FF92FF	4	4
chr6;110500207;110502207;uc003pty.1;-;WASF1	1443	#FF0000FF	1	1
chr6;110500586;110502586;uc003pua.3;+;CDC40	16019	#4900FFFF	6	6
chr6;110735753;110737753;uc003puc.3;-;DDO	16020	#4900FFFF	6	6
chr6;110796844;110798844;uc003puf.3;-;SLC22A16	16021	#4900FFFF	6	6
chr6;111135412;111137412;uc003puh.1;-;CDK19	4013	#FFDB00FF	2	2
chr6;111194986;111196986;uc003puk.1;+;AMD1	1444	#FF0000FF	1	1
chr6;111278762;111280762;uc003pum.3;+;GTF3C6	9066	#00FF92FF	4	4
chr6;111302290;111304290;uc003pun.3;+;RPF2	1445	#FF0000FF	1	1
chr6;111367757;111369757;uc003puq.3;-;GSTM2P1	16022	#4900FFFF	6	6
chr6;111407780;111409780;uc003pus.3;+;SLC16A10	16023	#4900FFFF	6	6
chr6;111579481;111581481;uc003puv.4;+;KIAA1919	9067	#00FF92FF	4	4
chr6;111803432;111805432;uc003puy.4;-;REV3L	4014	#FFDB00FF	2	2
chr6;111926477;111928477;uc003pvf.4;-;TRAF3IP2	20924	#FF00DBFF	7	7
chr6;112040265;112042265;uc003pvh.3;-;FYN	20925	#FF00DBFF	7	7
chr6;112374370;112376370;uc003pvo.3;+;WISP3	11376	#0092FFFF	5	5
chr6;112407751;112409751;uc003pvq.3;-;TUBE1	1446	#FF0000FF	1	1
chr6;112407673;112409673;uc003pvs.3;+;FAM229B	6603	#49FF00FF	3	3
chr6;112574917;112576917;uc003pvu.3;-;LAMA4	4015	#FFDB00FF	2	2
chr6;112667531;112669531;uc003pvx.1;+;RFPL4B	11377	#0092FFFF	5	5
chr6;114177526;114179526;uc003pvy.4;+;MARCKS	11378	#0092FFFF	5	5
chr6;114193512;114195512;uc003pwa.3;-;LOC285758	16024	#4900FFFF	6	6
chr6;114224550;114226550;uc003pwb.2;+;FLJ34503	11379	#0092FFFF	5	5
chr6;114291359;114293359;uc003pwd.2;-;HDAC2	20926	#FF00DBFF	7	7
chr6;114383041;114385041;uc003pwg.4;-;HS3ST5	16025	#4900FFFF	6	6
chr6;116380921;116382921;uc003pwi.1;-;FRK	1447	#FF0000FF	1	1
chr6;116420998;116422998;uc003pwj.3;+;NT5DC1	6604	#49FF00FF	3	3
chr6;116446296;116448296;uc003pwm.3;-;COL10A1	16026	#4900FFFF	6	6
chr6;116574261;116576261;uc003pwn.3;-;TSPYL4	16027	#4900FFFF	6	6
chr6;116600280;116602280;uc003pwp.4;-;TSPYL1	9068	#00FF92FF	4	4
chr6;116600282;116602282;uc003pws.3;+;DSE	20927	#FF00DBFF	7	7
chr6;116781532;116783532;uc003pwv.4;+;FAM26F	16028	#4900FFFF	6	6
chr6;116831807;116833807;uc003pwy.3;+;FAM26E	16029	#4900FFFF	6	6
chr6;116891582;116893582;uc003pxd.3;+;RWDD1	9069	#00FF92FF	4	4
chr6;116936641;116938641;uc003pxe.2;+;RSPH4A	6605	#49FF00FF	3	3
chr6;116988973;116990973;uc003pxf.2;-;ZUFSP	20928	#FF00DBFF	7	7
chr6;117001366;117003366;uc003pxh.3;+;KPNA5	4016	#FFDB00FF	2	2
chr6;117085886;117087886;uc003pxi.2;-;FAM162B	16030	#4900FFFF	6	6
chr6;117149198;117151198;uc003pxj.1;-;GPRC6A	16031	#4900FFFF	6	6
chr6;117197375;117199375;uc003pxm.3;+;RFX6	16032	#4900FFFF	6	6
chr6;117585720;117587720;uc003pxn.3;+;VGLL2	1448	#FF0000FF	1	1
chr6;117746018;117748018;uc003pxp.1;-;ROS1	4017	#FFDB00FF	2	2
chr6;117802819;117804819;uc003pxs.3;+;DCBLD1	16033	#4900FFFF	6	6
chr6;117995616;117997616;uc003pxw.3;+;NUS1	16034	#4900FFFF	6	6
chr6;118227688;118229688;uc003pxx.4;+;SLC35F1	16035	#4900FFFF	6	6
chr6;119030238;119032238;uc003pya.2;-;CEP85L	16036	#4900FFFF	6	6
chr6;118868441;118870441;uc003pye.3;+;PLN	16037	#4900FFFF	6	6
chr6;119669931;119671931;uc003pym.2;-;MAN1A1	1449	#FF0000FF	1	1
chr6;121654644;121656644;uc003pyo.1;-;C6orf170	6606	#49FF00FF	3	3
chr6;121755744;121757744;uc003pyr.3;+;GJA1	6607	#49FF00FF	3	3
chr6;122719695;122721695;uc003pyu.2;+;HSF2	1450	#FF0000FF	1	1
chr6;122791952;122793952;uc003pyy.1;-;SERINC1	9070	#00FF92FF	4	4
chr6;122972873;122974873;uc003pzc.4;+;PKIB	16038	#4900FFFF	6	6
chr6;123099645;123101645;uc003pzf.3;+;FABP7	11380	#0092FFFF	5	5
chr6;123108970;123110970;uc003pzg.3;+;SMPDL3A	16039	#4900FFFF	6	6
chr6;123316581;123318581;uc003pzi.1;+;CLVS2	16040	#4900FFFF	6	6
chr6;123957238;123959238;uc003pzj.2;-;TRDN	1451	#FF0000FF	1	1
chr6;124124068;124126068;uc003pzo.3;+;NKAIN2	16041	#4900FFFF	6	6
chr6;125283173;125285173;uc003pzq.3;-;STL	16042	#4900FFFF	6	6
chr6;125303513;125305513;uc003pzs.3;+;RNF217	16043	#4900FFFF	6	6
chr6;125473878;125475878;uc003pzu.1;+;TPD52L1	9071	#00FF92FF	4	4
chr6;125622282;125624282;uc003qaa.1;-;HDDC2	20929	#FF00DBFF	7	7
chr6;126069731;126071731;uc003qad.3;+;HEY2	1452	#FF0000FF	1	1
chr6;126110908;126112908;uc003qai.3;+;NCOA7	1453	#FF0000FF	1	1
chr6;126276860;126278860;uc003qal.4;+;HINT3	1454	#FF0000FF	1	1
chr6;126306575;126308575;uc003qam.3;+;TRMT11	4018	#FFDB00FF	2	2
chr6;126660252;126662252;uc003qao.3;+;CENPW	16044	#4900FFFF	6	6
chr6;127439047;127441047;uc003qar.3;+;RSPO3	16045	#4900FFFF	6	6
chr6;127839500;127841500;uc003qbd.3;-;SOGA3	16046	#4900FFFF	6	6
chr6;127897318;127899318;uc003qbh.4;+;C6orf58	16047	#4900FFFF	6	6
chr6;129203285;129205285;uc003qbn.3;+;LAMA2	9072	#00FF92FF	4	4
chr6;130030370;130032370;uc003qbr.3;-;ARHGAP18	16048	#4900FFFF	6	6
chr6;130181416;130183416;uc003qbs.3;-;TMEM244	16049	#4900FFFF	6	6
chr6;130338727;130340727;uc003qbt.3;+;L3MBTL3	20930	#FF00DBFF	7	7
chr6;131383462;131385462;uc003qch.2;-;EPB41L2	6608	#49FF00FF	3	3
chr6;131455825;131457825;uc003qck.4;+;AKAP7	20931	#FF00DBFF	7	7
chr6;131893343;131895343;uc003qcp.2;+;ARG1	20932	#FF00DBFF	7	7
chr6;131948379;131950379;uc003qcs.2;-;MED23	16050	#4900FFFF	6	6
chr6;131957374;131959374;uc003qcv.3;+;ENPP3	16051	#4900FFFF	6	6
chr6;132271518;132273518;uc003qcz.3;-;CTGF	11381	#0092FFFF	5	5
chr6;132721664;132723664;uc003qdf.3;-;MOXD1	16052	#4900FFFF	6	6
chr6;132833337;132835337;uc003qdg.2;-;STX7	1455	#FF0000FF	1	1
chr6;132909877;132911877;uc003qdk.2;-;TAAR5	9073	#00FF92FF	4	4
chr6;132966142;132968142;uc003qdm.1;-;TAAR1	16053	#4900FFFF	6	6
chr6;133034194;133036194;uc003qdo.3;-;VNN1	11382	#0092FFFF	5	5
chr6;133078033;133080033;uc003qdt.3;-;VNN2	16054	#4900FFFF	6	6
chr6;133118747;133120747;uc003qdw.1;-;SLC18B1	4019	#FFDB00FF	2	2
chr6;133134707;133136707;uc003qdx.3;+;RPS12	16055	#4900FFFF	6	6
chr6;133135445;133137445;uc003qdy.1;+;SNORA33	11383	#0092FFFF	5	5
chr6;133561494;133563494;uc003qed.4;+;EYA4	16056	#4900FFFF	6	6
chr6;134141284;134143284;uc003qeh.2;+;MGC34034	9074	#00FF92FF	4	4
chr6;134209258;134211258;uc003qei.4;+;TCF21	16057	#4900FFFF	6	6
chr6;134372789;134374789;uc003qem.1;-;SLC2A12	1456	#FF0000FF	1	1
chr6;134757853;134759853;uc003qet.3;+;LOC154092	9075	#00FF92FF	4	4
chr6;135270260;135272260;uc003qew.3;-;ALDH8A1	11384	#0092FFFF	5	5
chr6;135375036;135377036;uc003qez.2;-;HBS1L	16058	#4900FFFF	6	6
chr6;135501452;135503452;uc003qfh.3;+;MYB	20933	#FF00DBFF	7	7
chr6;135817903;135819903;uc003qgj.3;-;AHI1	20934	#FF00DBFF	7	7
chr6;136171833;136173833;uc003qgp.3;+;PDE7B	4020	#FFDB00FF	2	2
chr6;136570449;136572449;uc003qgt.1;-;MTFR2	16059	#4900FFFF	6	6
chr6;136609989;136611989;uc003qgx.1;-;BCLAF1	6609	#49FF00FF	3	3
chr6;137112656;137114656;uc003qhc.3;-;MAP3K5	6610	#49FF00FF	3	3
chr6;137142701;137144701;uc003qhd.3;+;PEX7	9076	#00FF92FF	4	4
chr6;137242401;137244401;uc003qhe.3;+;SLC35D3	9077	#00FF92FF	4	4
chr6;137313368;137315368;uc003qhg.4;-;NHEG1	16060	#4900FFFF	6	6
chr6;137365298;137367298;uc003qhj.3;-;IL20RA	16061	#4900FFFF	6	6
chr6;137493785;137495785;uc003qhl.3;-;IL22RA2	16062	#4900FFFF	6	6
chr6;137539567;137541567;uc003qho.2;-;IFNGR1	4021	#FFDB00FF	2	2
chr6;137814531;137816531;uc003qhp.1;-;OLIG3	6611	#49FF00FF	3	3
chr6;138188370;138190370;uc003qhq.2;-;LOC100130476	20935	#FF00DBFF	7	7
chr6;138427660;138429660;uc003qht.2;-;PERP	6612	#49FF00FF	3	3
chr6;138482052;138484052;uc003qhu.3;+;KIAA1244	9078	#00FF92FF	4	4
chr6;138538627;138540627;uc003qhv.3;-;PBOV1	16063	#4900FFFF	6	6
chr6;138724335;138726335;uc003qhw.1;+;HEBP2	16064	#4900FFFF	6	6
chr6;139093816;139095816;uc003qid.2;-;LOC100507462	20936	#FF00DBFF	7	7
chr6;139093656;139095656;uc003qie.3;+;CCDC28A	16065	#4900FFFF	6	6
chr6;139348818;139350818;uc003qil.2;+;ABRACL	11385	#0092FFFF	5	5
chr6;139455248;139457248;uc003qin.3;+;HECA	16066	#4900FFFF	6	6
chr6;139794733;139796733;uc003qiq.1;-;LOC645434	16067	#4900FFFF	6	6
chr6;140091209;140093209;uc003qir.3;+;LOC100132735	16068	#4900FFFF	6	6
chr6;142408936;142410936;uc003qiu.3;-;NMBR	16069	#4900FFFF	6	6
chr6;142467409;142469409;uc003qiw.3;+;VTA1	1457	#FF0000FF	1	1
chr6;143265338;143267338;uc003qjd.3;-;HIVEP2	9079	#00FF92FF	4	4
chr6;143357719;143359719;uc003qje.2;-;LOC100507489	16070	#4900FFFF	6	6
chr6;143381022;143383022;uc003qjh.3;+;AIG1	4022	#FFDB00FF	2	2
chr6;143770841;143772841;uc003qjj.3;-;ADAT2	11386	#0092FFFF	5	5
chr6;143770917;143772917;uc003qjl.3;+;PEX3	11387	#0092FFFF	5	5
chr6;143832020;143834020;uc003qjm.3;-;FUCA2	9080	#00FF92FF	4	4
chr6;143882185;143884185;uc003qjo.1;-;LOC285740	16071	#4900FFFF	6	6
chr6;144163507;144165507;uc003qjs.3;+;LTV1	9081	#00FF92FF	4	4
chr6;144328541;144330541;uc003qkf.3;-;PLAGL1	6613	#49FF00FF	3	3
chr6;144415754;144417754;uc003qkr.1;-;SF3B5	1458	#FF0000FF	1	1
chr6;144470653;144472653;uc003qks.4;+;STX11	16072	#4900FFFF	6	6
chr6;144611872;144613872;uc003qkt.3;+;UTRN	16073	#4900FFFF	6	6
chr6;146055991;146057991;uc003qkw.3;-;EPM2A	4023	#FFDB00FF	2	2
chr6;146134921;146136921;uc003qla.3;-;FBXO30	6614	#49FF00FF	3	3
chr6;146135011;146137011;uc003qlb.3;+;LOC100507557	4024	#FFDB00FF	2	2
chr6;146284233;146286233;uc003qlf.3;-;SHPRH	11388	#0092FFFF	5	5
chr6;146863827;146865827;uc003qln.1;+;RAB32	1459	#FF0000FF	1	1
chr6;147524750;147526750;uc003qlt.2;-;STXBP5-AS1	4025	#FFDB00FF	2	2
chr6;147828827;147830827;uc003qmc.2;+;SAMD5	20937	#FF00DBFF	7	7
chr6;148662728;148664728;uc003qme.1;+;SASH1	20938	#FF00DBFF	7	7
chr6;149067270;149069270;uc003qmg.3;+;UST	6615	#49FF00FF	3	3
chr6;149284820;149286820;uc003qmh.2;-;LOC100128176	20939	#FF00DBFF	7	7
chr6;149720494;149722494;uc003qml.3;+;SUMO4	16074	#4900FFFF	6	6
chr6;149866238;149868238;uc003qmo.2;-;PPIL4	4026	#FFDB00FF	2	2
chr6;149886527;149888527;uc003qmq.1;+;GINM1	20940	#FF00DBFF	7	7
chr6;149968940;149970940;uc003qms.3;-;KATNA1	4027	#FFDB00FF	2	2
chr6;150038392;150040392;uc003qmu.2;-;LATS1	11389	#0092FFFF	5	5
chr6;150066688;150068688;uc003qmz.3;-;NUP43	4028	#FFDB00FF	2	2
chr6;150069830;150071830;uc003qne.3;+;PCMT1	16075	#4900FFFF	6	6
chr6;150184480;150186480;uc003qng.2;-;LRP11	20941	#FF00DBFF	7	7
chr6;150183633;150185633;uc003qni.2;+;LOC100652739	16076	#4900FFFF	6	6
chr6;150211170;150213170;uc003qnl.1;-;RAET1E	20942	#FF00DBFF	7	7
chr6;150262135;150264135;uc003qno.3;+;ULBP2	9082	#00FF92FF	4	4
chr6;150284142;150286142;uc003qnp.3;+;ULBP1	16077	#4900FFFF	6	6
chr6;150325280;150327280;uc003qnq.3;-;RAET1K	9083	#00FF92FF	4	4
chr6;150389283;150391283;uc003qns.3;-;ULBP3	1460	#FF0000FF	1	1
chr6;150463187;150465187;uc003qnt.3;+;PPP1R14C	16078	#4900FFFF	6	6
chr6;150689027;150691027;uc003qnx.2;+;IYD	16079	#4900FFFF	6	6
chr6;150919998;150921998;uc003qny.1;+;PLEKHG1	16080	#4900FFFF	6	6
chr6;151711677;151713677;uc003qoh.3;-;ZBTB2	16081	#4900FFFF	6	6
chr6;151772316;151774316;uc003qoi.3;-;RMND1	1461	#FF0000FF	1	1
chr6;151772421;151774421;uc003qok.1;+;C6orf211	20943	#FF00DBFF	7	7
chr6;151814174;151816174;uc003qol.3;+;CCDC170	6616	#49FF00FF	3	3
chr6;152127453;152129453;uc003qon.4;+;ESR1	16082	#4900FFFF	6	6
chr6;152957534;152959534;uc003qou.4;-;SYNE1	16083	#4900FFFF	6	6
chr6;153018029;153020029;uc003qpc.4;+;MYCT1	16084	#4900FFFF	6	6
chr6;153070931;153072931;uc003qpe.4;+;VIP	16085	#4900FFFF	6	6
chr6;153303203;153305203;uc003qpg.3;-;FBXO5	11390	#0092FFFF	5	5
chr6;153322925;153324925;uc003qpi.4;-;MTRF1L	11391	#0092FFFF	5	5
chr6;153451389;153453389;uc003qpm.3;-;RGS17	20944	#FF00DBFF	7	7
chr6;154359442;154361442;uc003qpo.1;+;OPRM1	16086	#4900FFFF	6	6
chr6;155053511;155055511;uc003qpz.3;+;SCAF8	16087	#4900FFFF	6	6
chr6;155410422;155412422;uc003qqe.3;+;TIAM2	20945	#FF00DBFF	7	7
chr6;155634617;155636617;uc003qqj.4;-;TFB1M	1462	#FF0000FF	1	1
chr6;155584146;155586146;uc003qql.2;+;CLDN20	1463	#FF0000FF	1	1
chr6;155776037;155778037;uc003qqm.3;-;NOX3	16088	#4900FFFF	6	6
chr6;157098063;157100063;uc003qqo.3;+;ARID1B	16089	#4900FFFF	6	6
chr6;157801556;157803556;uc003qqt.3;+;ZDHHC14	16090	#4900FFFF	6	6
chr6;158243293;158245293;uc003qqv.1;+;SNX9	16091	#4900FFFF	6	6
chr6;158401887;158403887;uc003qqx.2;+;SYNJ2	16092	#4900FFFF	6	6
chr6;158588312;158590312;uc003qrc.2;-;SERAC1	9084	#00FF92FF	4	4
chr6;158588378;158590378;uc003qrd.3;+;GTF2H5	20946	#FF00DBFF	7	7
chr6;158732691;158734691;uc003qrf.3;+;TULP4	6617	#49FF00FF	3	3
chr6;158956467;158958467;uc003qrm.4;+;TMEM181	16093	#4900FFFF	6	6
chr6;159064804;159066804;uc003qrn.2;-;DYNLT1	6618	#49FF00FF	3	3
chr6;159070045;159072045;uc003qrp.3;+;SYTL3	16094	#4900FFFF	6	6
