"","extGene","wt.group","shZ.group","GENENAME","WT","shZ","b","qval"
"1562","MEPE",2,3,"matrix extracellular phosphoglycoprotein",0,0,NA,NA
"1563","MERTK",5,7,"MER proto-oncogene, tyrosine kinase",0.215423728683642,0.0637014790390354,NA,NA
"1564","MESP1",5,4,"mesoderm posterior bHLH transcription factor 1",1.19164023895268,0.69662392440512,-0.505546394332019,0.270581241143418
"1565","MEST",5,7,"mesoderm specific transcript",52.2283262825247,42.6582514389725,-0.200360523415459,7.1133372934943e-05
"1566","MESTIT1",5,7,"MEST intronic transcript 1, antisense RNA",0.108781388620426,0.0853181248479926,-0.129140846403162,0.907577192432677
"1567","METAP1D",5,2,"methionyl aminopeptidase type 1D, mitochondrial",6.70370192481608,6.14156995547487,-0.0961031048994096,0.568224915735974
"1568","METTL11B",2,7,"methyltransferase like 11B",0,0,NA,NA
"1569","METTL17",5,7,"methyltransferase like 17",60.9109477619486,53.4235687713323,-0.130228670568978,0.0168060159561825
"1570","METTL18",5,2,"methyltransferase like 18",7.26372463880121,7.57127772480285,0.0403717956591659,0.831008282072439
"1571","METTL5",5,7,"methyltransferase like 5",114.865547528972,95.6868583208195,-0.183375197590273,0.00144567574811675
"1572","METTL7A",5,4,"methyltransferase like 7A",67.9142261887316,39.8099095643603,-0.524829863527666,6.15742937420832e-05
"1573","MFAP3",5,1,"microfibril associated protein 3",27.8343362714192,29.1298621830534,0.0487918829662145,0.447888664267174
"1574","MFF",2,7,"mitochondrial fission factor",73.776234409283,66.5557024877589,-0.100879662434451,0.0580354345070536
"1575","MFNG",5,7,"MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase",0.206399359506489,0.247497949833786,0.173808298196311,0.828186927675488
"1576","MFSD10",5,3,"major facilitator superfamily domain containing 10",83.1165317142501,100.946073139485,0.195846789668201,3.95470026034009e-05
"1577","MFSD4",5,7,NA,NA,NA,NA,NA
"1578","MFSD6L",5,7,"major facilitator superfamily domain containing 6 like",0,0,NA,NA
"1579","MFSD7",5,3,NA,NA,NA,NA,NA
"1580","MGAT5",5,2,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase",17.1628980409746,16.7564265304619,-0.0217224889366641,0.755266215607909
"1581","MGAT5B",5,4,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B",1.25613507357207,0.738211621493522,-0.52694316283118,0.00881612035232409
"1582","MGC34034",2,4,NA,NA,NA,NA,NA
"1583","MGP",5,2,"matrix Gla protein",0.179209124992805,0.563648192636878,1.10151979135305,0.0766488762987812
"1584","MGRN1",5,7,"mahogunin ring finger 1",17.9662274016372,21.6744379304099,0.189526507578206,0.000741749900650785
"1585","MIA2",2,3,"MIA SH3 domain ER export factor 2",33.7313746181923,23.5574017149159,-0.354591594752187,8.40353389609977e-06
"1586","MIB2",5,3,"mindbomb E3 ubiquitin protein ligase 2",8.55110433243247,7.82542971723641,-0.0869312340154808,0.547727029144916
"1587","MICALCL",5,4,"MICAL C-terminal like",0.427246290234196,1.8570892340819,1.46299309154245,9.28055777410396e-13
"1588","MICALL1",5,7,"MICAL like 1",37.1307149714235,49.7769878280772,0.295454984121148,4.7962313025737e-12
"1589","MID2",5,1,"midline 2",3.17758817183851,3.20287881354526,0.00924300307248275,0.946151054316175
"1590","MIER2",5,3,"MIER family member 2",12.5264063614496,14.7635942331745,0.165445700571009,0.0267174285849546
"1591","MIOS",5,3,"meiosis regulator for oocyte development",21.5337517095678,24.3548563651593,0.122002799399689,0.128054335026481
"1592","MIR100",2,7,"microRNA 100",0,0,NA,NA
"1593","MIR105-1",2,7,"microRNA 105-1",0,0,NA,NA
"1594","MIR10A",2,4,"microRNA 10a",0,0,NA,NA
"1595","MIR1185-1",5,7,"microRNA 1185-1",0,0,NA,NA
"1596","MIR1185-2",5,3,"microRNA 1185-2",0,0,NA,NA
"1597","MIR1203",5,4,"microRNA 1203",0,0,NA,NA
"1598","MIR122",2,1,"microRNA 122",0,0,NA,NA
"1599","MIR1224",5,3,"microRNA 1224",0,0,NA,NA
"1600","MIR1245A",2,7,"microRNA 1245a",0,0,NA,NA
"1601","MIR1245B",2,7,"microRNA 1245b",0,0,NA,NA
"1602","MIR1258",5,1,"microRNA 1258",0,0,NA,NA
"1603","MIR125B1",2,2,"microRNA 125b-1",0,0,NA,NA
"1604","MIR125B2",2,2,"microRNA 125b-2",0,0,NA,NA
"1605","MIR126",5,7,"microRNA 126",0,0,NA,NA
"1606","MIR1272",5,3,"microRNA 1272",0,0,NA,NA
"1607","MIR1277",2,4,"microRNA 1277",0,0,NA,NA
"1608","MIR1283-1",2,3,"microRNA 1283-1",0,0,NA,NA
"1609","MIR1284",2,4,"microRNA 1284",0,0,NA,NA
"1610","MIR1293",5,1,"microRNA 1293",0,0,NA,NA
"1611","MIR1298",2,1,"microRNA 1298",0,0,NA,NA
"1612","MIR1304",2,1,"microRNA 1304",0,0,NA,NA
"1613","MIR130A",5,2,"microRNA 130a",0,0,NA,NA
"1614","MIR130B",5,2,"microRNA 130b",3.98172619863037,0,NA,NA
"1615","MIR1323",2,1,"microRNA 1323",0,0,NA,NA
"1616","MIR1324",5,7,"microRNA 1324",0,0,NA,NA
"1617","MIR138-1",5,4,"microRNA 138-1",0,2.32623626820403,NA,NA
"1618","MIR140",5,1,"microRNA 140",1.70323592221054,0,NA,NA
"1619","MIR144",5,1,"microRNA 144",0,0,NA,NA
"1620","MIR147A",2,2,"microRNA 147a",0,0,NA,NA
"1621","MIR148B",5,1,"microRNA 148b",0,0,NA,NA
"1622","MIR150",5,4,"microRNA 150",0,0,NA,NA
"1623","MIR1537",2,7,"microRNA 1537",0,0,NA,NA
"1624","MIR154",2,1,"microRNA 154",0,0,NA,NA
"1625","MIR15B",2,7,"microRNA 15b",0,0,NA,NA
"1626","MIR16-2",2,4,"microRNA 16-2",0,0,NA,NA
"1627","MIR17HG",5,3,"miR-17-92a-1 cluster host gene",0.861619415186679,0.681408040201758,-0.163182527182541,0.773697131725327
"1628","MIR183",5,7,"microRNA 183",0,0,NA,NA
"1629","MIR184",5,7,"microRNA 184",0,0,NA,NA
"1630","MIR188",5,2,"microRNA 188",0,0,NA,NA
"1631","MIR1910",5,4,"microRNA 1910",1.70830415932413,0,NA,NA
"1632","MIR1912",2,3,"microRNA 1912",0,0,NA,NA
"1633","MIR192",5,7,"microRNA 192",0,0,NA,NA
"1634","MIR193A",5,4,"microRNA 193a",0,0,NA,NA
"1635","MIR193B",5,1,"microRNA 193b",0,0,NA,NA
"1636","MIR194-2",5,3,"microRNA 194-2",0,0,NA,NA
"1637","MIR197",5,7,"microRNA 197",9.01742353123031,4.07232684222177,NA,NA
"1638","MIR19B2",2,1,"microRNA 19b-2",0,0,NA,NA
"1639","MIR200A",5,3,"microRNA 200a",0,0,NA,NA
"1640","MIR2054",2,1,"microRNA 2054",0,0,NA,NA
"1641","MIR20B",2,4,"microRNA 20b",0,0,NA,NA
"1642","MIR2114",5,7,"microRNA 2114",0,0,NA,NA
"1643","MIR2116",5,7,"microRNA 2116",6.2679765602636,0,NA,NA
"1644","MIR2117",5,1,"microRNA 2117",3.98814035979386,4.59795080821747,NA,NA
"1645","MIR216B",2,2,"microRNA 216b",0,0,NA,NA
"1646","MIR2276",5,2,"microRNA 2276",0,0,NA,NA
"1647","MIR23C",2,3,"microRNA 23c",0,0,NA,NA
"1648","MIR25",5,4,"microRNA 25",108.329522470479,142.658896202912,0.266904944104379,0.510181101500484
"1649","MIR26B",5,7,"microRNA 26b",0,0,NA,NA
"1650","MIR2909",2,3,"microRNA 2909",0,0,NA,NA
"1651","MIR299",5,4,"microRNA 299",0,0,NA,NA
"1652","MIR302B",2,3,"microRNA 302b",0.547303595853126,0.26590656551793,NA,NA
"1653","MIR302F",2,3,"microRNA 302f",0,0,NA,NA
"1654","MIR3064",2,4,"microRNA 3064",339.099051409036,251.917004035994,-0.117753641118047,0.745748111249373
"1655","MIR3074",5,3,"microRNA 3074",6.65543308097566,1.97242629984772,NA,NA
"1656","MIR30A",2,4,"microRNA 30a",0,0,NA,NA
"1657","MIR3125",2,7,"microRNA 3125",0,0,NA,NA
"1658","MIR3127",5,2,"microRNA 3127",0,0,NA,NA
"1659","MIR3132",5,3,"microRNA 3132",0,0,NA,NA
"1660","MIR3142",2,7,"microRNA 3142",0,0,NA,NA
"1661","MIR3146",2,3,"microRNA 3146",0,0,NA,NA
"1662","MIR3147",5,4,"microRNA 3147",0,0,NA,NA
"1663","MIR3148",5,3,"microRNA 3148",0,0,NA,NA
"1664","MIR3152",2,4,"microRNA 3152",0,0,NA,NA
"1665","MIR3156-2",2,4,"microRNA 3156-2",0,0,NA,NA
"1666","MIR3160-2",5,7,"microRNA 3160-2",0,0,NA,NA
"1667","MIR3175",5,4,"microRNA 3175",0,0,NA,NA
"1668","MIR3185",5,7,"microRNA 3185",0,0,NA,NA
"1669","MIR3192",2,1,"microRNA 3192",0,0,NA,NA
"1670","MIR3194",5,1,"microRNA 3194",0,0,NA,NA
"1671","MIR32",2,3,"microRNA 32",2.12111869789036,0,NA,NA
"1672","MIR320B1",5,1,"microRNA 320b-1",0,0,NA,NA
"1673","MIR320C1",2,7,"microRNA 320c-1",2.37793010131113,0,NA,NA
"1674","MIR320C2",5,1,"microRNA 320c-2",0,0,NA,NA
"1675","MIR324",5,7,"microRNA 324",117.246549248233,88.0778350453487,-0.300495701836179,0.522599742762956
"1676","MIR337",5,4,"microRNA 337",0,0,NA,NA
"1677","MIR33B",5,3,"microRNA 33b",1.70690084265437,0,NA,NA
"1678","MIR3591",5,1,"microRNA 3591",0,0,NA,NA
"1679","MIR3609",5,4,"microRNA 3609",0,0,NA,NA
"1680","MIR362",2,3,"microRNA 362",0,0,NA,NA
"1681","MIR3622B",5,7,"microRNA 3622b",0,0,NA,NA
"1682","MIR363",2,4,"microRNA 363",0,0,NA,NA
"1683","MIR3649",5,4,"microRNA 3649",0,0,NA,NA
"1684","MIR365B",5,4,"microRNA 365b",0,0,NA,NA
"1685","MIR3668",2,4,"microRNA 3668",0,0,NA,NA
"1686","MIR3679",2,7,"microRNA 3679",0,0,NA,NA
"1687","MIR3689A",5,3,"microRNA 3689a",0,0,NA,NA
"1688","MIR3689D2",5,7,"microRNA 3689d-2",0,0,NA,NA
"1689","MIR3691",5,3,"microRNA 3691",0,0,NA,NA
"1690","MIR371B",5,3,"microRNA 371b",0,0,NA,NA
"1691","MIR374A",2,7,"microRNA 374a",0,0,NA,NA
"1692","MIR376A1",5,7,"microRNA 376a-1",0,0,NA,NA
"1693","MIR376B",5,7,"microRNA 376b",0,0,NA,NA
"1694","MIR376C",5,1,"microRNA 376c",0,0,NA,NA
"1695","MIR377",5,7,"microRNA 377",0,0,NA,NA
"1696","MIR378E",2,7,"microRNA 378e",0,0,NA,NA
"1697","MIR382",5,4,"microRNA 382",0,0,NA,NA
"1698","MIR384",2,4,"microRNA 384",0,0,NA,NA
"1699","MIR3907",5,4,"microRNA 3907",0,0,NA,NA
"1700","MIR3910-1",2,2,"microRNA 3910-1",0,0,NA,NA
"1701","MIR3919",2,4,"microRNA 3919",0,0,NA,NA
"1702","MIR3924",2,3,"microRNA 3924",0,0,NA,NA
"1703","MIR3935",5,7,"microRNA 3935",0,0,NA,NA
"1704","MIR3938",2,7,"microRNA 3938",0,0,NA,NA
"1705","MIR3941",2,3,"microRNA 3941",0,0,NA,NA
"1706","MIR3942",2,7,"microRNA 3942",1.494542996241,0,NA,NA
"1707","MIR411",5,3,"microRNA 411",0,0,NA,NA
"1708","MIR423",5,2,"microRNA 423",0,6.43062921246684,NA,NA
"1709","MIR4251",5,7,"microRNA 4251",0,0,NA,NA
"1710","MIR4270",5,7,"microRNA 4270",0,0,NA,NA
"1711","MIR4272",2,4,"microRNA 4272",0,0,NA,NA
"1712","MIR4273",2,4,"microRNA 4273",0,0,NA,NA
"1713","MIR4278",2,3,"microRNA 4278",0,0,NA,NA
"1714","MIR4282",5,3,"microRNA 4282",0,0,NA,NA
"1715","MIR4285",5,3,"microRNA 4285",0,0,NA,NA
"1716","MIR4290",5,2,"microRNA 4290",0,0,NA,NA
"1717","MIR4292",5,4,"microRNA 4292",23.8644984462918,68.4736794606635,1.07696837073181,0.0768524513987302
"1718","MIR4294",5,1,"microRNA 4294",0,0,NA,NA
"1719","MIR4302",2,3,"microRNA 4302",0,0,NA,NA
"1720","MIR4307",2,3,"microRNA 4307",0,0,NA,NA
"1721","MIR4308",5,1,"microRNA 4308",0,0,NA,NA
"1722","MIR4317",2,3,"microRNA 4317",0,0,NA,NA
"1723","MIR4318",2,7,"microRNA 4318",0,0,NA,NA
"1724","MIR432",5,3,"microRNA 432",0,0,NA,NA
"1725","MIR4324",2,3,"microRNA 4324",2.26051077295309,0,NA,NA
"1726","MIR4328",2,2,"microRNA 4328",0,0,NA,NA
"1727","MIR4329",2,1,"microRNA 4329",0,0,NA,NA
"1728","MIR4330",2,1,"microRNA 4330",0,0,NA,NA
"1729","MIR4429",5,7,"microRNA 4429",0,0,NA,NA
"1730","MIR4450",5,7,"microRNA 4450",0,0,NA,NA
"1731","MIR4451",2,7,"microRNA 4451",0,0,NA,NA
"1732","MIR4456",5,7,"microRNA 4456",0,0,NA,NA
"1733","MIR4484",2,2,"microRNA 4484",0,0,NA,NA
"1734","MIR4497",5,4,"microRNA 4497",0,0,NA,NA
"1735","MIR4498",5,3,"microRNA 4498",0,0,NA,NA
"1736","MIR4499",5,3,"microRNA 4499",0,0,NA,NA
"1737","MIR449C",2,4,"microRNA 449c",0,0,NA,NA
"1738","MIR4500HG",2,1,"MIR4500 host gene",0,0.0308390683191383,NA,NA
"1739","MIR450A1",2,3,"microRNA 450a-1",0,2.26567195874724,NA,NA
"1740","MIR450B",2,7,"microRNA 450b",2.37464583801637,0,NA,NA
"1741","MIR4510",2,1,"microRNA 4510",0,0,NA,NA
"1742","MIR4523",5,3,"microRNA 4523",58.8247798926395,91.6688629064691,0.538641300164451,0.250471439742523
"1743","MIR4524A",2,4,"microRNA 4524a",0,0,NA,NA
"1744","MIR4524B",2,4,"microRNA 4524b",0,0,NA,NA
"1745","MIR4536-1",5,7,"microRNA 4536-1",0,0,NA,NA
"1746","MIR454",2,4,"microRNA 454",0,0,NA,NA
"1747","MIR4540",5,3,"microRNA 4540",0,0,NA,NA
"1748","MIR4636",2,4,"microRNA 4636",0,0,NA,NA
"1749","MIR4644",2,2,"microRNA 4644",0,0,NA,NA
"1750","MIR4645",5,4,"microRNA 4645",0,0,NA,NA
"1751","MIR4659B",5,1,"microRNA 4659b",0,0,NA,NA
"1752","MIR4661",2,7,"microRNA 4661",0,0,NA,NA
"1753","MIR4665",5,3,"microRNA 4665",0.964749853424819,0.949498629450932,NA,NA
"1754","MIR4670",2,7,"microRNA 4670",0,0,NA,NA
"1755","MIR4678",2,4,"microRNA 4678",0,0,NA,NA
"1756","MIR4691",5,3,"microRNA 4691",33.0236461515429,38.824216288764,0.0560013644867405,0.949396062162856
"1757","MIR4696",5,7,"microRNA 4696",0,0,NA,NA
"1758","MIR4697HG",5,4,"MIR4697 host gene",1.12756656126833,0.826935439746718,-0.291615331959901,0.199811140459944
"1759","MIR4698",2,3,"microRNA 4698",0,0,NA,NA
"1760","MIR4703",2,7,"microRNA 4703",0,0,NA,NA
"1761","MIR4713",2,7,"microRNA 4713",0,0,NA,NA
"1762","MIR4719",2,4,"microRNA 4719",0,0,NA,NA
"1763","MIR4727",5,3,"microRNA 4727",0,0,NA,NA
"1764","MIR4729",5,1,"microRNA 4729",0,0,NA,NA
"1765","MIR4732",5,4,"microRNA 4732",0,0,NA,NA
"1766","MIR4749",5,2,"microRNA 4749",0,0,NA,NA
"1767","MIR4756",5,1,"microRNA 4756",0,0,NA,NA
"1768","MIR4758",5,1,"microRNA 4758",0,0,NA,NA
"1769","MIR4761",5,1,"microRNA 4761",0,0,NA,NA
"1770","MIR4768",2,7,"microRNA 4768",0,0,NA,NA
"1771","MIR4769",5,7,"microRNA 4769",0,0,NA,NA
"1772","MIR4772",5,3,"microRNA 4772",0,0,NA,NA
"1773","MIR4776-1",2,3,"microRNA 4776-1",0,0,NA,NA
"1774","MIR4776-2",2,1,"microRNA 4776-2",0,0,NA,NA
"1775","MIR4777",5,3,"microRNA 4777",0,0,NA,NA
"1776","MIR4781",5,2,"microRNA 4781",0,0,NA,NA
"1777","MIR4782",2,7,"microRNA 4782",0,0,NA,NA
"1778","MIR4784",5,7,"microRNA 4784",0,2.17751999852469,NA,NA
"1779","MIR4790",2,3,"microRNA 4790",0,0,NA,NA
"1780","MIR4791",2,3,"microRNA 4791",0,0,NA,NA
"1781","MIR4795",2,7,"microRNA 4795",0,0,NA,NA
"1782","MIR4796",2,4,"microRNA 4796",0,0,NA,NA
"1783","MIR4798",5,1,"microRNA 4798",0,0,NA,NA
"1784","MIR4803",2,7,"microRNA 4803",0,0,NA,NA
"1785","MIR487A",5,7,"microRNA 487a",0,0,NA,NA
"1786","MIR488",5,4,"microRNA 488",0,0,NA,NA
"1787","MIR489",2,2,"microRNA 489",0,0,NA,NA
"1788","MIR490",2,7,"microRNA 490",0,0,NA,NA
"1789","MIR496",2,7,"microRNA 496",0,0,NA,NA
"1790","MIR497",5,7,"microRNA 497",0,0,NA,NA
"1791","MIR5004",5,4,"microRNA 5004",3.08064402435541,0,NA,NA
"1792","MIR5008",5,3,"microRNA 5008",0,4.26615121170257,NA,NA
"1793","MIR500A",2,7,"microRNA 500a",0,0,NA,NA
"1794","MIR500B",5,1,"microRNA 500b",0,0,NA,NA
"1795","MIR501",2,3,"microRNA 501",0,0,NA,NA
"1796","MIR5011",2,1,"microRNA 5011",0,0,NA,NA
"1797","MIR502",2,2,"microRNA 502",0,0,NA,NA
"1798","MIR503",5,3,"microRNA 503",0,0,NA,NA
"1799","MIR505",2,3,"microRNA 505",0,0,NA,NA
"1800","MIR506",2,1,"microRNA 506",0,0,NA,NA
"1801","MIR5088",5,2,"microRNA 5088",0,2.4417573390955,NA,NA
"1802","MIR509-1",2,7,"microRNA 509-1",0,0,NA,NA
"1803","MIR5094",2,4,"microRNA 5094",0,0,NA,NA
"1804","MIR516A2",2,7,"microRNA 516a-2",0,0,NA,NA
"1805","MIR517C",5,1,"microRNA 517c",0,0,NA,NA
"1806","MIR5186",2,3,"microRNA 5186",0,0,NA,NA
"1807","MIR518D",5,7,"microRNA 518d",0,0,NA,NA
"1808","MIR5194",5,3,"microRNA 5194",0,0,NA,NA
"1809","MIR519D",5,7,"microRNA 519d",0,0,NA,NA
"1810","MIR526B",5,7,"microRNA 526b",0,0,NA,NA
"1811","MIR532",5,4,"microRNA 532",0,0,NA,NA
"1812","MIR539",5,2,"microRNA 539",0,0,NA,NA
"1813","MIR548AC",2,7,"microRNA 548ac",0,0,NA,NA
"1814","MIR548AI",2,2,"microRNA 548ai",0,1.59867098368393,NA,NA
"1815","MIR548AP",2,3,"microRNA 548ap",0,0,NA,NA
"1816","MIR548B",2,7,"microRNA 548b",0,0,NA,NA
"1817","MIR548F4",2,1,"microRNA 548f-4",0,4.1361745821897,NA,NA
"1818","MIR548J",5,1,"microRNA 548j",0,0,NA,NA
"1819","MIR548M",2,3,"microRNA 548m",0,0,NA,NA
"1820","MIR550A1",5,3,"microRNA 550a-1",0,0,NA,NA
"1821","MIR551A",5,1,"microRNA 551a",0,0,NA,NA
"1822","MIR551B",2,7,"microRNA 551b",0,0,NA,NA
"1823","MIR556",2,3,"microRNA 556",0,0,NA,NA
"1824","MIR5580",2,7,"microRNA 5580",0,0,NA,NA
"1825","MIR567",2,7,"microRNA 567",0,0,NA,NA
"1826","MIR568",2,1,"microRNA 568",0,3.93467904436355,NA,NA
"1827","MIR5680",2,3,"microRNA 5680",0,0,NA,NA
"1828","MIR5681A",2,7,"microRNA 5681a",0,0,NA,NA
"1829","MIR5690",5,7,"microRNA 5690",0,0,NA,NA
"1830","MIR5691",5,7,"microRNA 5691",0,0,NA,NA
"1831","MIR5692C2",2,3,"microRNA 5692c-2",0,0,NA,NA
"1832","MIR5696",5,1,"microRNA 5696",0,0,NA,NA
"1833","MIR570",2,1,"microRNA 570",40.6452471492821,54.7230068097038,0.389313643852583,0.557070228523782
"1834","MIR5708",5,7,"microRNA 5708",0,2.37519317295806,NA,NA
"1835","MIR586",2,1,"microRNA 586",0,0,NA,NA
"1836","MIR590",5,1,"microRNA 590",61.0753483061405,25.4155854187021,-0.824745681930769,0.221040654803132
"1837","MIR591",2,7,"microRNA 591",0,0,NA,NA
"1838","MIR597",2,4,"microRNA 597",0,0,NA,NA
"1839","MIR615",5,1,"microRNA 615",0,0,NA,NA
"1840","MIR626",2,7,"microRNA 626",0,0,NA,NA
"1841","MIR627",2,2,"microRNA 627",0,0,NA,NA
"1842","MIR628",2,1,"microRNA 628",0,0,NA,NA
"1843","MIR630",2,4,"microRNA 630",5.64906734418797,20.3617646788419,NA,NA
"1844","MIR634",2,7,"microRNA 634",0,0,NA,NA
"1845","MIR635",5,7,"microRNA 635",5.20717394144657,4.28135625555313,NA,NA
"1846","MIR642A",5,3,"microRNA 642a",0,0,NA,NA
"1847","MIR654",5,3,"microRNA 654",0,0,NA,NA
"1848","MIR668",5,2,"microRNA 668",0,0,NA,NA
"1849","MIR676",2,1,"microRNA 676",0,0,NA,NA
"1850","MIR7-3",5,7,"microRNA 7-3",0,0,NA,NA
"1851","MIR744",5,4,"microRNA 744",0,0,NA,NA
"1852","MIR758",5,1,"microRNA 758",0,0,NA,NA
"1853","MIR764",2,1,"microRNA 764",0,0,NA,NA
"1854","MIR766",5,4,"microRNA 766",0,0,NA,NA
"1855","MIR889",2,7,"microRNA 889",0,0,NA,NA
"1856","MIR937",5,7,"microRNA 937",0,0,NA,NA
"1857","MIR941-1",5,7,"microRNA 941-1",0,0,NA,NA
"1858","MIR944",2,3,"microRNA 944",0,0,NA,NA
"1859","MIR99A",2,1,"microRNA 99a",0,0,NA,NA
"1860","MIRLET7C",2,1,"microRNA let-7c",0,0,NA,NA
"1861","MITD1",5,2,"microtubule interacting and trafficking domain containing 1",25.4127491518645,22.6112763458746,-0.116775872626373,0.27047051406033
"1862","MITF",5,2,"melanocyte inducing transcription factor",2.98620031769639,3.38088207712055,0.108990158043086,0.618361997899775
"1863","MKNK2",5,4,"MAPK interacting serine/threonine kinase 2",73.7039131756113,51.906481234204,-0.347161206842792,2.35805082096781e-09
"1864","MKX",5,7,"mohawk homeobox",0,0,NA,NA
"1865","MLC1",5,2,"modulator of VRAC current 1",0.00702692332428091,0.00733084936199638,NA,NA
"1866","MLLT1",5,7,"MLLT1 super elongation complex subunit",37.7558191010721,37.9985379410052,0.00892868561025624,0.906045284240429
"1867","MLLT10P1",2,3,"MLLT10 pseudogene 1",1.30876080379105,1.83940574625148,0.341530061843903,0.575444475523689
"1868","MLNR",5,7,"motilin receptor",0,0,NA,NA
"1869","MLST8",5,4,"MTOR associated protein, LST8 homolog",72.9752210529348,65.8065615417723,-0.101356391339622,0.0617918849201439
"1870","MMAA",5,7,"metabolism of cobalamin associated A",2.86397285545229,2.7195905011767,-0.047057270491415,0.732968529552819
"1871","MMP11",5,7,"matrix metallopeptidase 11",1.02161547106827,0.805890653181224,-0.234440087067851,0.493012106872036
"1872","MMP23B",5,7,"matrix metallopeptidase 23B",0.104980684818656,0.175294767564925,NA,NA
"1873","MMS19",5,4,"MMS19 homolog, cytosolic iron-sulfur assembly component",54.9852875357056,54.0016526007138,-0.0142590227742937,0.858675742663024
"1874","MNS1",5,2,"meiosis specific nuclear structural 1",5.68308619923954,3.86744481395525,-0.397755126086118,0.00985647862295745
"1875","MORN1",5,3,"MORN repeat containing 1",2.45836715913695,2.02751505410276,-0.187833669101517,0.479887799535
"1876","MORN5",5,4,"MORN repeat containing 5",0.0450461504649928,0.0426783501582641,NA,NA
"1877","MPP3",5,3,"membrane palmitoylated protein 3",6.13482597439578,7.17033858017238,0.157092944242156,0.38765255968456
"1878","MPP7",2,7,"membrane palmitoylated protein 7",2.84521543391221,2.44395169781312,-0.149633127918644,0.294273677084724
"1879","MRAP",2,3,"melanocortin 2 receptor accessory protein",0.0445666946388793,0.0599176910202537,NA,NA
"1880","MRAS",5,1,"muscle RAS oncogene homolog",5.83896202076958,7.16996581421532,0.211001705743444,0.0236700429123202
"1881","MRGPRX4",2,1,"MAS related GPR family member X4",0.0606649689357336,0.0384363417769857,NA,NA
"1882","MRO",5,4,"maestro",0.088058185953772,0.108692585280314,0.198376139660001,0.782301489523062
"1883","MRPL13",2,3,"mitochondrial ribosomal protein L13",167.600919369826,130.863945356032,-0.245420212426044,8.3904162440427e-08
"1884","MRPL22",5,4,"mitochondrial ribosomal protein L22",29.2143634032667,26.2395367730039,-0.104801412954234,0.075017330166152
"1885","MRPL23-AS1",5,7,"MRPL23 antisense RNA 1",0,0,NA,NA
"1886","MRPL35",5,2,"mitochondrial ribosomal protein L35",39.9853095780639,37.6520731652228,-0.0610248398358867,0.520052351697063
"1887","MRPL47",2,7,"mitochondrial ribosomal protein L47",82.1442229545343,77.7613069430625,-0.0539836815461914,0.435926225071834
"1888","MRPS21",5,3,"mitochondrial ribosomal protein S21",357.028917233842,369.999570923497,0.0369041880425384,0.53776233377031
"1889","MRPS33",5,1,"mitochondrial ribosomal protein S33",100.872990157333,84.8809736454397,-0.172832088240317,0.00705230941388906
"1890","MRPS6",5,2,"mitochondrial ribosomal protein S6",83.5070767061322,95.6137404593338,0.13641380184206,0.0262625086587226
"1891","MS4A15",2,1,"membrane spanning 4-domains A15",0,0,NA,NA
"1892","MS4A2",2,3,"membrane spanning 4-domains A2",0.203067293998622,0.109609578168811,NA,NA
"1893","MS4A5",2,2,"membrane spanning 4-domains A5",0,0,NA,NA
"1894","MS4A6A",2,4,"membrane spanning 4-domains A6A",0,0,NA,NA
"1895","MSANTD2",5,7,"Myb/SANT DNA binding domain containing 2",7.26409856043776,7.19383984248354,-0.00446179660369182,0.981203060765616
"1896","MSMB",2,3,"microseminoprotein beta",0,0.062910556020689,NA,NA
"1897","MSR1",2,7,"macrophage scavenger receptor 1",0.0783496124626681,0.0307127081884083,NA,NA
"1898","MSRA",5,1,"methionine sulfoxide reductase A",16.0616605351499,18.2215968133437,0.126285961896745,0.217438058583523
"1899","MSS51",5,4,"MSS51 mitochondrial translational activator",0.683532448238714,0.585008741122781,-0.147825892816345,0.702284735835255
"1900","MST1",5,7,"macrophage stimulating 1",2.72075527690045,1.66905746095357,-0.484098711891394,0.0240516022105453
"1901","MST1L",5,3,"macrophage stimulating 1 like",0.135406745520547,0.143608355647527,0.39116501344458,0.760193202546782
"1902","MT1A",5,1,"metallothionein 1A",17.6179980457114,19.6974811357013,0.10704073401978,0.672421826519363
"1903","MT1B",5,3,"metallothionein 1B",0,0.307553844777201,NA,NA
"1904","MT1DP",5,1,"metallothionein 1D, pseudogene",2.02377222927539,1.25739381462836,NA,NA
"1905","MT1L",5,7,"metallothionein 1L, pseudogene",48.73009517775,78.2389210928668,0.471596461877084,2.22141825450305e-07
"1906","MT4",5,3,"metallothionein 4",0,0,NA,NA
"1907","MTF2",5,4,"metal response element binding transcription factor 2",8.20861556353308,9.21545347351745,0.117000358592719,0.320014024223146
"1908","MTM1",5,3,"myotubularin 1",9.52639142057646,8.59528120800308,-0.101012346138361,0.249247747643723
"1909","MTMR12",5,3,"myotubularin related protein 12",17.7112866739077,20.180077848538,0.13229180969138,0.013738798219299
"1910","MTMR14",5,2,"myotubularin related protein 14",25.73103485134,25.3250143282252,-0.0112587935560377,0.92425666874158
"1911","MTMR7",5,3,"myotubularin related protein 7",0.896156772836255,0.945139740894564,0.0637141970463633,0.832214458590774
